billing_cycle_id,customer_segment,county,exception_type,severity,resolution_status,exception_count,affected_accounts,open_exceptions,in_review_exceptions,resolved_exceptions,high_severity_exceptions,medium_severity_exceptions
2024-08,Residential,SANTA CRUZ,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-08,Residential,SHASTA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Residential,SHASTA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-08,Residential,SHASTA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-08,Residential,SHASTA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,SOLANO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,SOLANO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Residential,SONOMA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,SONOMA,Inactive Account,High,Open,4,4,4,0,0,4,0
2024-08,Residential,SONOMA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,SONOMA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-08,Residential,SONOMA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,SUTTER,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,SUTTER,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Residential,SUTTER,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-08,Residential,TUOLUMNE,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Residential,YOLO,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-08,Residential,YOLO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,YOLO,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-08,Residential,YOLO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-08,Residential,YUBA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Streetlighting,FRESNO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Streetlighting,SAN JOAQUIN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,"Transportation, Communications, & Utilities",FRESNO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,"Transportation, Communications, & Utilities",SAN MATEO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,"Transportation, Communications, & Utilities",SANTA CLARA,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,"Transportation, Communications, & Utilities",SHASTA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Agriculture And Water Pumping,ALAMEDA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Agriculture And Water Pumping,ALAMEDA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Agriculture And Water Pumping,ALAMEDA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Agriculture And Water Pumping,CONTRA COSTA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Agriculture And Water Pumping,FRESNO,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-09,Agriculture And Water Pumping,KERN,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-09,Agriculture And Water Pumping,KINGS,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Agriculture And Water Pumping,PLACER,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Agriculture And Water Pumping,PLACER,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Agriculture And Water Pumping,SAN JOAQUIN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Agriculture And Water Pumping,SAN JOAQUIN,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Agriculture And Water Pumping,SANTA CLARA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-09,Agriculture And Water Pumping,TUOLUMNE,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,Commercial,ALAMEDA,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-09,Commercial,ALAMEDA,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-09,Commercial,ALAMEDA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Commercial,ALAMEDA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-09,Commercial,ALAMEDA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Commercial,ALAMEDA,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-09,Commercial,CONTRA COSTA,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-09,Commercial,CONTRA COSTA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-09,Commercial,GLENN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Commercial,HUMBOLDT,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Commercial,KERN,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Commercial,KERN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Commercial,KERN,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-09,Commercial,KERN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Commercial,KERN,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,Commercial,MADERA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Commercial,MADERA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Commercial,MERCED,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Commercial,NEVADA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Commercial,PLACER,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-09,Commercial,PLACER,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Commercial,SAN FRANCISCO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,Commercial,SAN JOAQUIN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Commercial,SAN MATEO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Commercial,SANTA BARBARA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Commercial,SANTA BARBARA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Commercial,SANTA CLARA,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-09,Commercial,SANTA CLARA,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-09,Commercial,SANTA CLARA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-09,Commercial,SANTA CLARA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-09,Commercial,SANTA CLARA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-09,Commercial,SANTA CLARA,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-09,Commercial,SHASTA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Commercial,SOLANO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Commercial,TUOLUMNE,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Commercial,YUBA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Industrial,ALAMEDA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Industrial,ALAMEDA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-09,Industrial,CALAVERAS,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Industrial,FRESNO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-09,Industrial,HUMBOLDT,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Industrial,KERN,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Industrial,KERN,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-09,Industrial,KERN,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-09,Industrial,KERN,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Industrial,SAN FRANCISCO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Industrial,SAN JOAQUIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Industrial,SANTA CLARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Industrial,SANTA CLARA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,Industrial,SOLANO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Mining,FRESNO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Mining,KERN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Mining,SANTA CLARA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,ALAMEDA,Inactive Account,High,In Review,5,5,0,5,0,5,0
2024-09,Residential,ALAMEDA,Inactive Account,High,Open,9,9,9,0,0,9,0
2024-09,Residential,ALAMEDA,Inactive Account,High,Resolved,14,14,0,0,14,14,0
2024-09,Residential,ALAMEDA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,ALAMEDA,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-09,Residential,ALAMEDA,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-09,Residential,AMADOR,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,BUTTE,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,BUTTE,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-09,Residential,BUTTE,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,CALAVERAS,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,COLUSA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,CONTRA COSTA,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-09,Residential,CONTRA COSTA,Inactive Account,High,Open,8,8,8,0,0,8,0
2024-09,Residential,CONTRA COSTA,Inactive Account,High,Resolved,18,18,0,0,18,18,0
2024-09,Residential,CONTRA COSTA,Invalid Meter Read,High,Resolved,2,2,0,0,2,2,0
2024-09,Residential,CONTRA COSTA,Missing Meter Read,Medium,Open,3,3,3,0,0,0,3
2024-09,Residential,CONTRA COSTA,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-09,Residential,EL DORADO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,EL DORADO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-09,Residential,FRESNO,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-09,Residential,FRESNO,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-09,Residential,FRESNO,Inactive Account,High,Resolved,7,7,0,0,7,7,0
2024-09,Residential,FRESNO,Invalid Meter Read,High,Resolved,2,2,0,0,2,2,0
2024-09,Residential,FRESNO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Residential,FRESNO,Missing Meter Read,Medium,Resolved,4,4,0,0,4,0,4
2024-09,Residential,GLENN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,KERN,Inactive Account,High,In Review,6,6,0,6,0,6,0
2024-09,Residential,KERN,Inactive Account,High,Open,15,15,15,0,0,15,0
2024-09,Residential,KERN,Inactive Account,High,Resolved,14,14,0,0,14,14,0
2024-09,Residential,KERN,Invalid Meter Read,High,In Review,3,3,0,3,0,3,0
2024-09,Residential,KERN,Invalid Meter Read,High,Open,3,3,3,0,0,3,0
2024-09,Residential,KERN,Invalid Meter Read,High,Resolved,2,2,0,0,2,2,0
2024-09,Residential,KERN,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-09,Residential,KERN,Missing Meter Read,Medium,Open,4,4,4,0,0,0,4
2024-09,Residential,KERN,Missing Meter Read,Medium,Resolved,5,5,0,0,5,0,5
2024-09,Residential,KINGS,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,KINGS,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,KINGS,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-09,Residential,KINGS,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Residential,KINGS,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,Residential,LAKE,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,LAKE,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,LAKE,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-09,Residential,MADERA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,MADERA,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-09,Residential,MADERA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,MARIN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,MARIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,MENDOCINO,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-09,Residential,MENDOCINO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-09,Residential,MERCED,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,MERCED,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,MERCED,Inactive Account,High,Resolved,5,5,0,0,5,5,0
2024-09,Residential,MERCED,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-09,Residential,MONTEREY,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,MONTEREY,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,MONTEREY,Inactive Account,High,Resolved,6,6,0,0,6,6,0
2024-09,Residential,MONTEREY,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Residential,MONTEREY,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,Residential,NAPA,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-09,Residential,NAPA,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-09,Residential,NAPA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-09,Residential,NEVADA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,NEVADA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,PLACER,Inactive Account,High,In Review,3,3,0,3,0,3,0
2024-09,Residential,PLACER,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-09,Residential,PLACER,Inactive Account,High,Resolved,9,9,0,0,9,9,0
2024-09,Residential,PLACER,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,PLACER,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-09,Residential,PLACER,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,Residential,SAN FRANCISCO,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-09,Residential,SAN FRANCISCO,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-09,Residential,SAN FRANCISCO,Inactive Account,High,Resolved,5,5,0,0,5,5,0
2024-09,Residential,SAN FRANCISCO,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,SAN FRANCISCO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-09,Residential,SAN JOAQUIN,Inactive Account,High,In Review,4,4,0,4,0,4,0
2024-09,Residential,SAN JOAQUIN,Inactive Account,High,Open,4,4,4,0,0,4,0
2024-09,Residential,SAN JOAQUIN,Inactive Account,High,Resolved,5,5,0,0,5,5,0
2024-09,Residential,SAN JOAQUIN,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,SAN JOAQUIN,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-09,Residential,SAN JOAQUIN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,SAN JOAQUIN,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-09,Residential,SAN LUIS OBISPO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,SAN LUIS OBISPO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-09,Residential,SAN LUIS OBISPO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,SAN LUIS OBISPO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,Residential,SAN MATEO,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-09,Residential,SAN MATEO,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-09,Residential,SAN MATEO,Inactive Account,High,Resolved,9,9,0,0,9,9,0
2024-09,Residential,SAN MATEO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-09,Residential,SAN MATEO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Residential,SANTA BARBARA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,SANTA BARBARA,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-09,Residential,SANTA CLARA,Inactive Account,High,In Review,4,4,0,4,0,4,0
2024-09,Residential,SANTA CLARA,Inactive Account,High,Open,14,14,14,0,0,14,0
2024-09,Residential,SANTA CLARA,Inactive Account,High,Resolved,18,18,0,0,18,18,0
2024-09,Residential,SANTA CLARA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-09,Residential,SANTA CLARA,Invalid Meter Read,High,Resolved,5,5,0,0,5,5,0
2024-09,Residential,SANTA CLARA,Missing Meter Read,Medium,Open,5,5,5,0,0,0,5
2024-09,Residential,SANTA CLARA,Missing Meter Read,Medium,Resolved,9,9,0,0,9,0,9
2024-09,Residential,SANTA CRUZ,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,SANTA CRUZ,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,SANTA CRUZ,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Residential,SHASTA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,SOLANO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,SOLANO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,SOLANO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,SOLANO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,SOLANO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-09,Residential,SOLANO,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-09,Residential,SOLANO,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-09,Residential,SONOMA,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-09,Residential,SONOMA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,SONOMA,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-09,Residential,SONOMA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,SONOMA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,SONOMA,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-09,Residential,SUTTER,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,Residential,SUTTER,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Residential,SUTTER,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,SUTTER,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,Residential,SUTTER,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,Residential,TUOLUMNE,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,TUOLUMNE,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-09,Residential,YOLO,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-09,Residential,YOLO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-09,Residential,YUBA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Residential,YUBA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-09,Streetlighting,FRESNO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,Streetlighting,PLACER,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-09,Streetlighting,SAN JOAQUIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-09,Streetlighting,SOLANO,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-09,"Transportation, Communications, & Utilities",FRESNO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,"Transportation, Communications, & Utilities",KERN,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-09,"Transportation, Communications, & Utilities",SAN LUIS OBISPO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-09,"Transportation, Communications, & Utilities",SAN MATEO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-09,"Transportation, Communications, & Utilities",SANTA CLARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-09,"Transportation, Communications, & Utilities",SANTA CLARA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Agriculture And Water Pumping,ALAMEDA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-10,Agriculture And Water Pumping,ALAMEDA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Agriculture And Water Pumping,ALAMEDA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-10,Agriculture And Water Pumping,BUTTE,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-10,Agriculture And Water Pumping,CONTRA COSTA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Agriculture And Water Pumping,CONTRA COSTA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-10,Agriculture And Water Pumping,KERN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Agriculture And Water Pumping,KERN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Agriculture And Water Pumping,KINGS,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Agriculture And Water Pumping,SAN JOAQUIN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-10,Agriculture And Water Pumping,SAN LUIS OBISPO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-10,Agriculture And Water Pumping,SANTA CLARA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-10,Commercial,ALAMEDA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Commercial,ALAMEDA,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-10,Commercial,ALAMEDA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-10,Commercial,ALAMEDA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-10,Commercial,ALAMEDA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-10,Commercial,CONTRA COSTA,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-10,Commercial,CONTRA COSTA,Invalid Meter Read,High,Open,2,2,2,0,0,2,0
2024-10,Commercial,CONTRA COSTA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-10,Commercial,FRESNO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-10,Commercial,FRESNO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-10,Commercial,GLENN,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-10,Commercial,HUMBOLDT,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Commercial,KERN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Commercial,KERN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Commercial,KERN,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-10,Commercial,KERN,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-10,Commercial,MADERA,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-10,Commercial,MERCED,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Commercial,NEVADA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Commercial,PLACER,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Commercial,PLACER,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Commercial,SAN FRANCISCO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-10,Commercial,SAN JOAQUIN,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-10,Commercial,SAN MATEO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-10,Commercial,SANTA BARBARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Commercial,SANTA CLARA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-10,Commercial,SANTA CLARA,Inactive Account,High,Open,5,5,5,0,0,5,0
2024-10,Commercial,SANTA CLARA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Commercial,SANTA CLARA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-10,Commercial,SANTA CLARA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-10,Commercial,SANTA CRUZ,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-10,Commercial,SOLANO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Commercial,SUTTER,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-10,Commercial,TUOLUMNE,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Commercial,YUBA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Industrial,ALAMEDA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-10,Industrial,CALAVERAS,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Industrial,FRESNO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Industrial,FRESNO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Industrial,HUMBOLDT,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Industrial,KERN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Industrial,KERN,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-10,Industrial,KERN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-10,Industrial,KERN,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-10,Industrial,SAN FRANCISCO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-10,Industrial,SAN JOAQUIN,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-10,Industrial,SANTA CLARA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-10,Industrial,SANTA CLARA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-10,Industrial,SOLANO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-10,Mining,FRESNO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Mining,SANTA CLARA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-10,Residential,ALAMEDA,Inactive Account,High,In Review,6,6,0,6,0,6,0
2024-10,Residential,ALAMEDA,Inactive Account,High,Open,4,4,4,0,0,4,0
2024-10,Residential,ALAMEDA,Inactive Account,High,Resolved,18,18,0,0,18,18,0
2024-10,Residential,ALAMEDA,Invalid Meter Read,High,In Review,2,2,0,2,0,2,0
2024-10,Residential,ALAMEDA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
