account_id,customer_id,premise_id,customer_segment,county,account_status,rate_plan_id,meter_id,meter_type,meter_status,total_meter_reads,missing_meter_reads,invalid_meter_reads,total_bills,exception_bills,past_due_bills,total_billing_exceptions,open_billing_exceptions,in_review_billing_exceptions,total_service_requests,open_service_requests,in_progress_service_requests,readiness_flag,readiness_status
ACCT001165,CUST001165,PREM001165,Residential,ALAMEDA,Active,R-RES-TOU,MTR001165,Smart Meter,Active,12,1,0,12,1,0,1,1,0,1,0,0,0,Missing Meter Reads
ACCT001166,CUST001166,PREM001166,Commercial,KERN,Active,R-COM-GEN,MTR001166,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001167,CUST001167,PREM001167,Commercial,KERN,Active,R-COM-GEN,MTR001167,Smart Meter,Active,12,0,1,12,1,1,1,1,0,1,0,1,0,Invalid Meter Reads
ACCT001168,CUST001168,PREM001168,Residential,SHASTA,Active,R-RES-TOU,MTR001168,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001169,CUST001169,PREM001169,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR001169,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001170,CUST001170,PREM001170,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001170,Smart Meter,Active,12,0,1,12,1,1,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT001171,CUST001171,PREM001171,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR001171,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT001172,CUST001172,PREM001172,"Transportation, Communications, & Utilities",SANTA CRUZ,Active,R-TCU-GEN,MTR001172,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT001173,CUST001173,PREM001173,Residential,CONTRA COSTA,Inactive,R-RES-TOU,MTR001173,Legacy Meter,Inactive,12,0,1,12,12,0,12,4,3,6,0,1,0,Inactive Account
ACCT001174,CUST001174,PREM001174,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR001174,Smart Meter,Active,12,0,0,12,0,4,0,0,0,0,0,0,1,Ready
ACCT001175,CUST001175,PREM001175,Residential,KERN,Inactive,R-RES-TOU,MTR001175,Smart Meter,Inactive,12,1,0,12,12,0,12,2,5,4,0,1,0,Inactive Account
ACCT001176,CUST001176,PREM001176,Residential,PLACER,Active,R-RES-TOU,MTR001176,Smart Meter,Active,12,1,0,12,1,1,1,0,0,0,0,0,0,Missing Meter Reads
ACCT001177,CUST001177,PREM001177,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR001177,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001178,CUST001178,PREM001178,Residential,SANTA CLARA,Inactive,R-RES-TOU,MTR001178,Smart Meter,Inactive,12,1,0,12,12,0,12,6,1,4,0,0,0,Inactive Account
ACCT001179,CUST001179,PREM001179,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001179,Smart Meter,Active,12,0,1,12,1,1,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT001180,CUST001180,PREM001180,Residential,ALAMEDA,Active,R-RES-TOU,MTR001180,Smart Meter,Active,12,0,1,12,1,3,1,1,0,1,0,1,0,Invalid Meter Reads
ACCT001181,CUST001181,PREM001181,Agriculture And Water Pumping,SAN LUIS OBISPO,Active,R-AGR-PUMP,MTR001181,Smart Meter,Active,12,1,1,12,2,0,2,0,0,2,0,0,0,Missing Meter Reads
ACCT001182,CUST001182,PREM001182,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001182,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001183,CUST001183,PREM001183,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001183,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,0,1,Ready
ACCT001184,CUST001184,PREM001184,Industrial,KINGS,Active,R-IND-GEN,MTR001184,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001185,CUST001185,PREM001185,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR001185,Smart Meter,Active,12,0,0,12,0,2,0,0,0,1,1,0,0,Open Service Requests
ACCT001186,CUST001186,PREM001186,Industrial,SAN JOAQUIN,Pending Close,R-IND-GEN,MTR001186,Smart Meter,Removed,12,0,0,12,12,0,12,6,1,7,1,0,0,Inactive Account
ACCT001187,CUST001187,PREM001187,Residential,MERCED,Active,R-RES-TOU,MTR001187,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001188,CUST001188,PREM001188,Residential,ALAMEDA,Active,R-RES-TOU,MTR001188,Smart Meter,Active,12,1,1,12,2,0,2,0,0,2,1,0,0,Missing Meter Reads
ACCT001189,CUST001189,PREM001189,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001189,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT001190,CUST001190,PREM001190,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001190,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,1,0,0,Missing Meter Reads
ACCT001191,CUST001191,PREM001191,Residential,FRESNO,Active,R-RES-TOU,MTR001191,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001192,CUST001192,PREM001192,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR001192,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001193,CUST001193,PREM001193,Residential,MERCED,Active,R-RES-TOU,MTR001193,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001194,CUST001194,PREM001194,Residential,AMADOR,Active,R-RES-TOU,MTR001194,Smart Meter,Active,12,0,1,12,1,1,1,1,0,0,0,0,0,Invalid Meter Reads
ACCT001195,CUST001195,PREM001195,Residential,FRESNO,Active,R-RES-TOU,MTR001195,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001196,CUST001196,PREM001196,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR001196,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001197,CUST001197,PREM001197,Agriculture And Water Pumping,ALAMEDA,Active,R-AGR-PUMP,MTR001197,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001198,CUST001198,PREM001198,Agriculture And Water Pumping,SAN JOAQUIN,Active,R-AGR-PUMP,MTR001198,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT001199,CUST001199,PREM001199,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001199,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,0,0,0,Missing Meter Reads
ACCT001200,CUST001200,PREM001200,Residential,CONTRA COSTA,Inactive,R-RES-TOU,MTR001200,Smart Meter,Inactive,12,0,0,12,12,0,12,6,0,8,1,1,0,Inactive Account
ACCT001201,CUST001201,PREM001201,Residential,FRESNO,Active,R-RES-TOU,MTR001201,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001202,CUST001202,PREM001202,Residential,KERN,Active,R-RES-TOU,MTR001202,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001203,CUST001203,PREM001203,Residential,YOLO,Active,R-RES-TOU,MTR001203,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001204,CUST001204,PREM001204,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR001204,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT001205,CUST001205,PREM001205,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001205,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001206,CUST001206,PREM001206,Residential,NAPA,Active,R-RES-TOU,MTR001206,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001207,CUST001207,PREM001207,Residential,ALAMEDA,Active,R-RES-TOU,MTR001207,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001208,CUST001208,PREM001208,Residential,SAN MATEO,Active,R-RES-TOU,MTR001208,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001209,CUST001209,PREM001209,Residential,KERN,Active,R-RES-TOU,MTR001209,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001210,CUST001210,PREM001210,Streetlighting,CONTRA COSTA,Active,R-STLIGHT,MTR001210,Smart Meter,Active,12,0,1,12,1,2,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT001211,CUST001211,PREM001211,Residential,KERN,Active,R-RES-TOU,MTR001211,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001212,CUST001212,PREM001212,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001212,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001213,CUST001213,PREM001213,Residential,KERN,Active,R-RES-TOU,MTR001213,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001214,CUST001214,PREM001214,Residential,SAN MATEO,Active,R-RES-TOU,MTR001214,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001215,CUST001215,PREM001215,Residential,MERCED,Active,R-RES-TOU,MTR001215,Smart Meter,Active,12,1,0,12,1,0,1,0,1,1,0,0,0,Missing Meter Reads
ACCT001216,CUST001216,PREM001216,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR001216,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001217,CUST001217,PREM001217,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001217,Smart Meter,Active,12,0,1,12,1,0,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT001218,CUST001218,PREM001218,Residential,SAN MATEO,Active,R-RES-TOU,MTR001218,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,1,0,1,0,Open Service Requests
ACCT001219,CUST001219,PREM001219,Residential,MARIN,Active,R-RES-TOU,MTR001219,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001220,CUST001220,PREM001220,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001220,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001221,CUST001221,PREM001221,Agriculture And Water Pumping,SAN JOAQUIN,Active,R-AGR-PUMP,MTR001221,Smart Meter,Active,12,1,1,12,2,0,2,0,0,1,1,0,0,Missing Meter Reads
ACCT001222,CUST001222,PREM001222,Residential,FRESNO,Active,R-RES-TOU,MTR001222,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,1,0,0,Missing Meter Reads
ACCT001223,CUST001223,PREM001223,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001223,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001224,CUST001224,PREM001224,Industrial,SAN MATEO,Active,R-IND-GEN,MTR001224,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,1,0,0,Open Service Requests
ACCT001225,CUST001225,PREM001225,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001225,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001226,CUST001226,PREM001226,Residential,SANTA CRUZ,Active,R-RES-TOU,MTR001226,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT001227,CUST001227,PREM001227,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001227,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001228,CUST001228,PREM001228,Residential,SHASTA,Inactive,R-RES-TOU,MTR001228,Legacy Meter,Inactive,12,0,0,12,12,0,12,5,2,5,2,0,0,Inactive Account
ACCT001229,CUST001229,PREM001229,"Transportation, Communications, & Utilities",MERCED,Active,R-TCU-GEN,MTR001229,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001230,CUST001230,PREM001230,Residential,KERN,Active,R-RES-TOU,MTR001230,Smart Meter,Active,12,1,0,12,1,1,1,1,0,1,0,0,0,Missing Meter Reads
ACCT001231,CUST001231,PREM001231,Commercial,SAN FRANCISCO,Active,R-COM-GEN,MTR001231,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001232,CUST001232,PREM001232,Residential,YOLO,Active,R-RES-TOU,MTR001232,Smart Meter,Active,12,1,1,12,2,0,2,0,2,2,1,0,0,Missing Meter Reads
ACCT001233,CUST001233,PREM001233,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR001233,Smart Meter,Active,12,1,0,12,1,1,1,0,0,1,0,1,0,Missing Meter Reads
ACCT001234,CUST001234,PREM001234,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001234,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001235,CUST001235,PREM001235,Residential,MARIN,Active,R-RES-TOU,MTR001235,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001236,CUST001236,PREM001236,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR001236,Smart Meter,Active,12,0,1,12,1,3,1,0,1,1,1,0,0,Invalid Meter Reads
ACCT001237,CUST001237,PREM001237,Commercial,SANTA BARBARA,Active,R-COM-GEN,MTR001237,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001238,CUST001238,PREM001238,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR001238,Smart Meter,Active,12,1,1,12,2,0,2,0,0,1,0,0,0,Missing Meter Reads
ACCT001239,CUST001239,PREM001239,Agriculture And Water Pumping,MONTEREY,Active,R-AGR-PUMP,MTR001239,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001240,CUST001240,PREM001240,Residential,SONOMA,Active,R-RES-TOU,MTR001240,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001241,CUST001241,PREM001241,Commercial,YOLO,Active,R-COM-GEN,MTR001241,Smart Meter,Active,12,0,0,12,0,2,0,0,0,1,0,0,1,Ready
ACCT001242,CUST001242,PREM001242,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001242,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001243,CUST001243,PREM001243,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR001243,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001244,CUST001244,PREM001244,Commercial,SOLANO,Active,R-COM-GEN,MTR001244,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001245,CUST001245,PREM001245,Residential,MADERA,Active,R-RES-TOU,MTR001245,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001246,CUST001246,PREM001246,Residential,SAN LUIS OBISPO,Active,R-RES-TOU,MTR001246,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001247,CUST001247,PREM001247,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001247,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001248,CUST001248,PREM001248,Residential,MERCED,Active,R-RES-TOU,MTR001248,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001249,CUST001249,PREM001249,Commercial,FRESNO,Active,R-COM-GEN,MTR001249,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001250,CUST001250,PREM001250,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001250,Legacy Meter,Active,12,0,1,12,1,2,1,0,0,1,1,0,0,Invalid Meter Reads
ACCT001251,CUST001251,PREM001251,Commercial,KERN,Active,R-COM-GEN,MTR001251,Legacy Meter,Active,12,1,0,12,1,2,1,0,0,0,0,0,0,Missing Meter Reads
ACCT001252,CUST001252,PREM001252,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001252,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001253,CUST001253,PREM001253,Residential,SAN MATEO,Active,R-RES-TOU,MTR001253,Smart Meter,Active,12,0,1,12,1,0,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT001254,CUST001254,PREM001254,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR001254,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001255,CUST001255,PREM001255,Residential,KERN,Active,R-RES-TOU,MTR001255,Smart Meter,Active,12,0,1,12,1,1,1,1,0,0,0,0,0,Invalid Meter Reads
ACCT001256,CUST001256,PREM001256,Residential,SAN FRANCISCO,Inactive,R-RES-TOU,MTR001256,Smart Meter,Inactive,12,0,0,12,12,0,12,4,2,10,3,2,0,Inactive Account
ACCT001257,CUST001257,PREM001257,Residential,SANTA CRUZ,Active,R-RES-TOU,MTR001257,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001258,CUST001258,PREM001258,Residential,FRESNO,Active,R-RES-TOU,MTR001258,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001259,CUST001259,PREM001259,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR001259,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001260,CUST001260,PREM001260,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001260,Smart Meter,Active,12,2,1,12,3,1,3,1,1,0,0,0,0,Missing Meter Reads
ACCT001261,CUST001261,PREM001261,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001261,Smart Meter,Active,12,1,0,12,1,0,1,1,0,1,0,0,0,Missing Meter Reads
ACCT001262,CUST001262,PREM001262,Commercial,BUTTE,Active,R-COM-GEN,MTR001262,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001263,CUST001263,PREM001263,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001263,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001264,CUST001264,PREM001264,Residential,KINGS,Active,R-RES-TOU,MTR001264,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001265,CUST001265,PREM001265,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR001265,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001266,CUST001266,PREM001266,Residential,KERN,Active,R-RES-TOU,MTR001266,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001267,CUST001267,PREM001267,Residential,SHASTA,Active,R-RES-TOU,MTR001267,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001268,CUST001268,PREM001268,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001268,Legacy Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT001269,CUST001269,PREM001269,Residential,ALAMEDA,Active,R-RES-TOU,MTR001269,Smart Meter,Active,12,0,1,12,1,0,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT001270,CUST001270,PREM001270,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR001270,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,0,0,0,Missing Meter Reads
ACCT001271,CUST001271,PREM001271,Residential,SAN MATEO,Active,R-RES-TOU,MTR001271,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001272,CUST001272,PREM001272,Commercial,MENDOCINO,Active,R-COM-GEN,MTR001272,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001273,CUST001273,PREM001273,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR001273,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001274,CUST001274,PREM001274,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR001274,Smart Meter,Active,12,0,1,12,1,2,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT001275,CUST001275,PREM001275,Residential,NEVADA,Active,R-RES-TOU,MTR001275,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001276,CUST001276,PREM001276,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR001276,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001277,CUST001277,PREM001277,Residential,ALAMEDA,Active,R-RES-TOU,MTR001277,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT001278,CUST001278,PREM001278,"Transportation, Communications, & Utilities",SAN MATEO,Active,R-TCU-GEN,MTR001278,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001279,CUST001279,PREM001279,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR001279,Smart Meter,Active,12,1,0,12,1,2,1,0,1,0,0,0,0,Missing Meter Reads
ACCT001280,CUST001280,PREM001280,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001280,Legacy Meter,Active,12,0,1,12,1,1,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT001281,CUST001281,PREM001281,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR001281,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001282,CUST001282,PREM001282,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR001282,Smart Meter,Active,12,0,1,12,1,1,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT001283,CUST001283,PREM001283,Residential,MADERA,Inactive,R-RES-TOU,MTR001283,Smart Meter,Removed,12,2,0,12,12,0,12,5,2,3,2,0,0,Inactive Account
ACCT001284,CUST001284,PREM001284,Residential,FRESNO,Active,R-RES-TOU,MTR001284,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001285,CUST001285,PREM001285,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001285,Legacy Meter,Active,12,0,1,12,1,1,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT001286,CUST001286,PREM001286,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR001286,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001287,CUST001287,PREM001287,Residential,MONTEREY,Inactive,R-RES-TOU,MTR001287,Smart Meter,Removed,12,0,0,12,12,0,12,3,2,7,1,1,0,Inactive Account
ACCT001288,CUST001288,PREM001288,Residential,KERN,Active,R-RES-TOU,MTR001288,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001289,CUST001289,PREM001289,Residential,KINGS,Active,R-RES-TOU,MTR001289,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,1,0,Open Service Requests
ACCT001290,CUST001290,PREM001290,Residential,KERN,Active,R-RES-TOU,MTR001290,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001291,CUST001291,PREM001291,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001291,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001292,CUST001292,PREM001292,Residential,KERN,Active,R-RES-TOU,MTR001292,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001293,CUST001293,PREM001293,Residential,NAPA,Active,R-RES-TOU,MTR001293,Smart Meter,Active,12,0,1,12,1,1,1,1,0,1,0,0,0,Invalid Meter Reads
ACCT001294,CUST001294,PREM001294,Residential,ALAMEDA,Active,R-RES-TOU,MTR001294,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001295,CUST001295,PREM001295,Commercial,MONTEREY,Active,R-COM-GEN,MTR001295,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,1,0,0,Missing Meter Reads
ACCT001296,CUST001296,PREM001296,Residential,MONTEREY,Active,R-RES-TOU,MTR001296,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001297,CUST001297,PREM001297,Residential,SAN MATEO,Active,R-RES-TOU,MTR001297,Smart Meter,Active,12,1,0,12,1,0,1,0,0,0,0,0,0,Missing Meter Reads
ACCT001298,CUST001298,PREM001298,Residential,SANTA CLARA,Active,R-RES-TOU,MTR001298,Smart Meter,Active,12,0,1,12,1,2,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT001299,CUST001299,PREM001299,Residential,SOLANO,Active,R-RES-TOU,MTR001299,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001300,CUST001300,PREM001300,Residential,ALAMEDA,Active,R-RES-TOU,MTR001300,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001301,CUST001301,PREM001301,Residential,MERCED,Active,R-RES-TOU,MTR001301,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001302,CUST001302,PREM001302,Industrial,KERN,Active,R-IND-GEN,MTR001302,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001303,CUST001303,PREM001303,Residential,KERN,Active,R-RES-TOU,MTR001303,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001304,CUST001304,PREM001304,Residential,MERCED,Active,R-RES-TOU,MTR001304,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001305,CUST001305,PREM001305,Residential,KERN,Active,R-RES-TOU,MTR001305,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001306,CUST001306,PREM001306,Commercial,KERN,Active,R-COM-GEN,MTR001306,Legacy Meter,Active,12,2,1,12,3,0,3,0,1,1,0,0,0,Missing Meter Reads
ACCT001307,CUST001307,PREM001307,Residential,MARIN,Inactive,R-RES-TOU,MTR001307,Smart Meter,Inactive,12,1,1,12,12,0,12,7,0,2,0,0,0,Inactive Account
ACCT001308,CUST001308,PREM001308,Commercial,SAN MATEO,Active,R-COM-GEN,MTR001308,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT001309,CUST001309,PREM001309,Residential,PLACER,Active,R-RES-TOU,MTR001309,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001310,CUST001310,PREM001310,Commercial,SAN JOAQUIN,Active,R-COM-GEN,MTR001310,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001311,CUST001311,PREM001311,Residential,SAN MATEO,Active,R-RES-TOU,MTR001311,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT001312,CUST001312,PREM001312,Commercial,PLACER,Active,R-COM-GEN,MTR001312,Smart Meter,Active,12,2,0,12,2,0,2,0,0,0,0,0,0,Missing Meter Reads
ACCT001313,CUST001313,PREM001313,Residential,FRESNO,Active,R-RES-TOU,MTR001313,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT001314,CUST001314,PREM001314,Commercial,ALAMEDA,Inactive,R-COM-GEN,MTR001314,Smart Meter,Inactive,12,0,0,12,12,0,12,3,2,8,2,2,0,Inactive Account
