county,year,month,total_gwh,residential_gwh,nonresidential_gwh,month_start_date
SIERRA,2023,August,1.7116331740000001,0.956532743,0.7551004309999999,2023-08-01
SIERRA,2023,September,1.455869083,0.890894568,0.564974515,2023-09-01
SIERRA,2023,October,1.201794208,0.871163057,0.33063115099999996,2023-10-01
SIERRA,2023,November,1.3011202370000001,1.011796606,0.28932363099999997,2023-11-01
SIERRA,2023,December,1.69670112,1.325714924,0.37098619600000005,2023-12-01
SIERRA,2024,January,1.8167926079999999,1.329014169,0.48777843899999995,2024-01-01
SIERRA,2024,February,1.96036111,1.194092513,0.7662685969999999,2024-02-01
SIERRA,2024,March,2.096959715,1.238245972,0.8587137429999999,2024-03-01
SIERRA,2024,April,1.51688862,1.076028547,0.440860073,2024-04-01
SIERRA,2024,May,1.32933483,0.873209708,0.45612512200000005,2024-05-01
SIERRA,2024,June,1.6924018490000001,0.913620356,0.7787814930000001,2024-06-01
SIERRA,2024,July,1.8840108409999998,1.023494757,0.8605160839999999,2024-07-01
SIERRA,2024,August,2.012011621,0.97156143,1.040450191,2024-08-01
SIERRA,2024,September,1.754436423,0.895869174,0.8585672489999999,2024-09-01
SIERRA,2024,October,1.847601817,0.854583943,0.993017874,2024-10-01
SIERRA,2024,November,1.6367372340000002,1.042784699,0.593952535,2024-11-01
SIERRA,2024,December,2.16346209,1.321673741,0.8417883489999999,2024-12-01
SISKIYOU,2008,January,54.672942803,29.93540835,24.737534452999995,2008-01-01
SISKIYOU,2008,February,51.105576991,27.31144993,23.794127061000005,2008-02-01
SISKIYOU,2008,March,41.418260758,22.87211863,18.546142128,2008-03-01
SISKIYOU,2008,April,44.383415792,21.27215969,23.111256102,2008-04-01
SISKIYOU,2008,May,45.381919071,18.76537395,26.616545121,2008-05-01
SISKIYOU,2008,June,45.487909396,16.56161901,28.926290385999998,2008-06-01
SISKIYOU,2008,July,48.169985071999996,16.8812774,31.288707672,2008-07-01
SISKIYOU,2008,August,48.740348141,17.40025712,31.340091021,2008-08-01
SISKIYOU,2008,September,35.972884442,16.65320835,19.319676092,2008-09-01
SISKIYOU,2008,October,38.006255376,15.44978542,22.556469956,2008-10-01
SISKIYOU,2008,November,41.676884473,19.4472702,22.229614273,2008-11-01
SISKIYOU,2008,December,46.84118689,24.30473453,22.53645236,2008-12-01
SISKIYOU,2009,January,50.607052677,28.94473925,21.662313427000004,2009-01-01
SISKIYOU,2009,February,46.435042519,24.76878368,21.666258839,2009-02-01
SISKIYOU,2009,March,44.394853213,23.44162403,20.953229183,2009-03-01
SISKIYOU,2009,April,40.429740928,19.48065272,20.949088208,2009-04-01
SISKIYOU,2009,May,41.493985867,17.12860129,24.365384576999997,2009-05-01
SISKIYOU,2009,June,40.690812657,15.37267665,25.318136007,2009-06-01
SISKIYOU,2009,July,45.35416452,16.43077243,28.923392090000004,2009-07-01
SISKIYOU,2009,August,39.683960764,17.47990193,22.204058834,2009-08-01
SISKIYOU,2009,September,43.253613276,16.37264296,26.880970316000003,2009-09-01
SISKIYOU,2009,October,36.268268850999995,15.68427574,20.583993110999998,2009-10-01
SISKIYOU,2009,November,38.44700329,19.02279459,19.424208699999998,2009-11-01
SISKIYOU,2009,December,50.509649861,26.00642991,24.503219951000002,2009-12-01
SISKIYOU,2010,January,49.461905185,27.26889174,22.193013445,2010-01-01
SISKIYOU,2010,February,40.777873666,23.74048173,17.037391936,2010-02-01
SISKIYOU,2010,March,41.275431078,22.12477134,19.150659737999998,2010-03-01
SISKIYOU,2010,April,36.915455551,19.43995454,17.475501011,2010-04-01
SISKIYOU,2010,May,40.011485492,18.77967132,21.231814172000004,2010-05-01
SISKIYOU,2010,June,38.387853104,17.17903991,21.208813193999998,2010-06-01
SISKIYOU,2010,July,44.392219968,16.09662911,28.295590857999997,2010-07-01
SISKIYOU,2010,August,45.419787170999996,17.30438212,28.115405050999996,2010-08-01
SISKIYOU,2010,September,40.551255897,15.31947794,25.231777957,2010-09-01
SISKIYOU,2010,October,35.801978002,14.72096591,21.081012092,2010-10-01
SISKIYOU,2010,November,38.477001569,18.45010331,20.026898259,2010-11-01
SISKIYOU,2010,December,50.009570436,26.23889235,23.770678086000004,2010-12-01
SISKIYOU,2011,January,46.456418285000005,27.36904308,19.087375205,2011-01-01
SISKIYOU,2011,February,40.276486180999996,23.89428266,16.382203521,2011-02-01
SISKIYOU,2011,March,41.773013304,23.18063622,18.592377084,2011-03-01
SISKIYOU,2011,April,41.117296929999995,20.80548717,20.311809759999996,2011-04-01
SISKIYOU,2011,May,40.44656416,18.42685209,22.019712069999997,2011-05-01
SISKIYOU,2011,June,41.383285696,16.9589575,24.424328196000005,2011-06-01
SISKIYOU,2011,July,42.078817173000004,15.58814997,26.490667202999997,2011-07-01
SISKIYOU,2011,August,42.653629355999996,15.50545281,27.148176546,2011-08-01
SISKIYOU,2011,September,37.995262313,15.04218672,22.953075593,2011-09-01
SISKIYOU,2011,October,37.766772767,15.46794796,22.298824806999995,2011-10-01
SISKIYOU,2011,November,39.448077727,18.11619348,21.331884247,2011-11-01
SISKIYOU,2011,December,48.537589291,25.11737447,23.420214821,2011-12-01
SISKIYOU,2012,January,42.49673854,27.72789508,14.76884346,2012-01-01
SISKIYOU,2012,February,37.452356943,23.22763979,14.224717153,2012-02-01
SISKIYOU,2012,March,37.42502226,22.53057513,14.89444713,2012-03-01
SISKIYOU,2012,April,43.166048285,19.33308448,23.832963805000002,2012-04-01
SISKIYOU,2012,May,42.602990624,16.78170074,25.821289884000002,2012-05-01
SISKIYOU,2012,June,48.481315924,15.88630879,32.595007134,2012-06-01
SISKIYOU,2012,July,35.269404913,15.55525967,19.714145243,2012-07-01
SISKIYOU,2012,August,32.313570497,15.19597836,17.117592136999995,2012-08-01
SISKIYOU,2012,September,34.908104842,15.82794402,19.080160822,2012-09-01
SISKIYOU,2012,October,44.455717287,15.93301451,28.522702776999996,2012-10-01
SISKIYOU,2012,November,39.626002129999996,16.48778695,23.13821518,2012-11-01
SISKIYOU,2012,December,47.742247418,23.53958997,24.202657448,2012-12-01
SISKIYOU,2013,January,50.845318078999995,29.03660874,21.808709339,2013-01-01
SISKIYOU,2013,February,45.729484415,24.88933179,20.840152624999998,2013-02-01
SISKIYOU,2013,March,41.655007041,21.62774875,20.027258291000003,2013-03-01
SISKIYOU,2013,April,37.345810033999996,18.08608404,19.259725994000004,2013-04-01
SISKIYOU,2013,May,37.439481718,16.16570231,21.273779408,2013-05-01
SISKIYOU,2013,June,41.417730537,14.9105101,26.507220437,2013-06-01
SISKIYOU,2013,July,40.278146238,16.60827216,23.669874078,2013-07-01
SISKIYOU,2013,August,46.415761644,17.36076195,29.054999694,2013-08-01
SISKIYOU,2013,September,37.223942565,14.33895431,22.884988255,2013-09-01
SISKIYOU,2013,October,37.829706214,16.20430904,21.625397174,2013-10-01
SISKIYOU,2013,November,37.653960188,17.72204606,19.931914128,2013-11-01
SISKIYOU,2013,December,45.803447714,25.30193284,20.501514873999998,2013-12-01
SISKIYOU,2014,January,52.554659574,29.75907801,22.795581564,2014-01-01
SISKIYOU,2014,February,41.479259911,21.59435965,19.884900261,2014-02-01
SISKIYOU,2014,March,37.062119673,18.33557382,18.726545853,2014-03-01
SISKIYOU,2014,April,37.059979681,17.66134571,19.398633971,2014-04-01
SISKIYOU,2014,May,37.919383327,14.98521479,22.934168537,2014-05-01
SISKIYOU,2014,June,42.189136155999996,14.09566969,28.093466466,2014-06-01
SISKIYOU,2014,July,42.558655685,15.67517506,26.883480624999997,2014-07-01
SISKIYOU,2014,August,44.472570601,16.42019289,28.052377711000002,2014-08-01
SISKIYOU,2014,September,39.739239507,14.9993336,24.739905907,2014-09-01
SISKIYOU,2014,October,32.465421666,13.60932626,18.856095406,2014-10-01
SISKIYOU,2014,November,35.104510751,15.60141828,19.503092471000002,2014-11-01
SISKIYOU,2014,December,41.934048074,22.34618257,19.587865504,2014-12-01
SISKIYOU,2015,January,47.006489871999996,25.41128969,21.595200182000003,2015-01-01
SISKIYOU,2015,February,40.013412156,20.9308121,19.082600056,2015-02-01
SISKIYOU,2015,March,41.708490147,19.51025711,22.198233037,2015-03-01
SISKIYOU,2015,April,36.130086511,17.48670353,18.643382981,2015-04-01
SISKIYOU,2015,May,37.969743214,15.32457191,22.645171304,2015-05-01
SISKIYOU,2015,June,39.687196174,15.15667638,24.530519794,2015-06-01
SISKIYOU,2015,July,45.047676282000005,17.29797632,27.749699962,2015-07-01
SISKIYOU,2015,August,44.549720813,16.49582054,28.053900272999996,2015-08-01
SISKIYOU,2015,September,40.68367501,15.32229507,25.36137994,2015-09-01
SISKIYOU,2015,October,36.10059689,14.44899673,21.65160016,2015-10-01
SISKIYOU,2015,November,38.425400805,17.44164957,20.983751235,2015-11-01
SISKIYOU,2015,December,46.169966841,25.35754793,20.812418910999995,2015-12-01
SISKIYOU,2016,January,46.626365803,27.14662638,19.479739422999998,2016-01-01
SISKIYOU,2016,February,40.300144627,22.00597079,18.294173837000002,2016-02-01
SISKIYOU,2016,March,35.512523203,19.61338357,15.899139633,2016-03-01
SISKIYOU,2016,April,33.748627812,17.26337895,16.485248862,2016-04-01
SISKIYOU,2016,May,36.108456153,14.62151877,21.486937382999997,2016-05-01
SISKIYOU,2016,June,41.250382801,14.47213548,26.778247321000006,2016-06-01
SISKIYOU,2016,July,48.852350508,16.31357071,32.538779798,2016-07-01
SISKIYOU,2016,August,45.411816511000005,16.33539353,29.076422981000004,2016-08-01
SISKIYOU,2016,September,47.322678361,15.66185382,31.660824541000004,2016-09-01
SISKIYOU,2016,October,36.577799139,14.83189629,21.745902849,2016-10-01
SISKIYOU,2016,November,35.625713207,17.8255703,17.800142907,2016-11-01
SISKIYOU,2016,December,44.048018437,23.64987834,20.398140097,2016-12-01
SISKIYOU,2017,January,50.383790776,29.46327636,20.920514416000003,2017-01-01
SISKIYOU,2017,February,41.238129371999996,24.52011888,16.718010491999998,2017-02-01
SISKIYOU,2017,March,38.240141744,21.57308624,16.667055504,2017-03-01
SISKIYOU,2017,April,37.528837385,18.89488075,18.633956635,2017-04-01
SISKIYOU,2017,May,35.004021242,16.39995591,18.604065332,2017-05-01
SISKIYOU,2017,June,42.648193324,15.22889647,27.419296854000002,2017-06-01
SISKIYOU,2017,July,52.10847493,17.6108617,34.49761323,2017-07-01
SISKIYOU,2017,August,46.749847710999994,16.96164854,29.788199171,2017-08-01
SISKIYOU,2017,September,43.09914538,15.35484834,27.744297040000003,2017-09-01
SISKIYOU,2017,October,36.236159593,15.10014706,21.136012533000002,2017-10-01
SISKIYOU,2017,November,38.105946755,18.89626931,19.209677444999997,2017-11-01
SISKIYOU,2017,December,45.232699969,24.04278992,21.189910049,2017-12-01
SISKIYOU,2018,January,45.731482682,26.28115896,19.450323721999997,2018-01-01
SISKIYOU,2018,February,35.30063136099999,20.62023119,14.680400171,2018-02-01
SISKIYOU,2018,March,39.349988734,22.37207388,16.977914854,2018-03-01
SISKIYOU,2018,April,37.460930473999994,18.89565329,18.565277184,2018-04-01
SISKIYOU,2018,May,36.95684232,15.33520541,21.621636909999996,2018-05-01
SISKIYOU,2018,June,42.96600285,15.39440149,27.57160136,2018-06-01
SISKIYOU,2018,July,46.871884693,15.2491961,31.622688593000003,2018-07-01
SISKIYOU,2018,August,50.207093821,16.94086254,33.266231281,2018-08-01
SISKIYOU,2018,September,43.675341285,15.34761388,28.327727404999994,2018-09-01
SISKIYOU,2018,October,32.788895899,13.57001896,19.218876939,2018-10-01
SISKIYOU,2018,November,35.020051591,17.53647957,17.483572021,2018-11-01
SISKIYOU,2018,December,46.257547179,23.60998632,22.647560859,2018-12-01
SISKIYOU,2019,January,41.733767794,25.60294624,16.130821554,2019-01-01
SISKIYOU,2019,February,40.555376452000004,22.69743579,17.857940662,2019-02-01
SISKIYOU,2019,March,42.135256323,23.326043,18.809213322999998,2019-03-01
SISKIYOU,2019,April,40.127667916,18.70926963,21.418398286,2019-04-01
SISKIYOU,2019,May,32.271090373,14.64275985,17.628330523,2019-05-01
SISKIYOU,2019,June,41.078145306,15.18283747,25.895307836,2019-06-01
SISKIYOU,2019,July,43.172708642,15.68199912,27.490709522000003,2019-07-01
SISKIYOU,2019,August,51.339177138000004,16.70229949,34.63687764800001,2019-08-01
SISKIYOU,2019,September,45.143302018,15.36564983,29.777652187999998,2019-09-01
SISKIYOU,2019,October,35.142349592,15.3196363,19.822713291999996,2019-10-01
SISKIYOU,2019,November,34.721166935,17.6801867,17.040980235,2019-11-01
SISKIYOU,2019,December,43.602129725,24.95765269,18.644477034999998,2019-12-01
SISKIYOU,2020,January,44.133437153,25.61277419,18.520662963000003,2020-01-01
SISKIYOU,2020,February,41.829633071,22.63477842,19.194854651,2020-02-01
SISKIYOU,2020,March,38.216575939,20.472262,17.744313938999998,2020-03-01
SISKIYOU,2020,April,38.734867408,19.16825561,19.566611798,2020-04-01
SISKIYOU,2020,May,41.503404937999996,16.04839967,25.455005268,2020-05-01
SISKIYOU,2020,June,42.118619628,16.41553595,25.703083678,2020-06-01
SISKIYOU,2020,July,47.279209140999995,16.87329637,30.405912771,2020-07-01
SISKIYOU,2020,August,53.557587622,18.92222185,34.635365772000014,2020-08-01
SISKIYOU,2020,September,48.147896679999995,17.91184671,30.23604997,2020-09-01
SISKIYOU,2020,October,38.228123787,15.00787757,23.220246216999996,2020-10-01
SISKIYOU,2020,November,36.617396626,18.49798633,18.119410295999998,2020-11-01
SISKIYOU,2020,December,45.32940122,26.83090928,18.49849194,2020-12-01
SISKIYOU,2021,January,46.326885347,27.81687799,18.510007357,2021-01-01
SISKIYOU,2021,February,43.457864037,25.34646929,18.111394747,2021-02-01
SISKIYOU,2021,March,41.232332391999996,23.21164072,18.020691671999995,2021-03-01
SISKIYOU,2021,April,40.109988303,19.75816721,20.351821093,2021-04-01
SISKIYOU,2021,May,41.247328861999996,16.50587108,24.741457782,2021-05-01
SISKIYOU,2021,June,48.880850308,16.81520364,32.065646668,2021-06-01
SISKIYOU,2021,July,54.733310278,19.94439126,34.788919018,2021-07-01
SISKIYOU,2021,August,55.986765249,19.78832835,36.198436899,2021-08-01
SISKIYOU,2021,September,44.136293341,16.30469971,27.831593630999997,2021-09-01
SISKIYOU,2021,October,37.680442845,15.36360449,22.316838354999998,2021-10-01
SISKIYOU,2021,November,36.490359271,18.76224752,17.728111751,2021-11-01
SISKIYOU,2021,December,42.844544063,24.7396111,18.104932963,2021-12-01
SISKIYOU,2022,January,46.930596971,29.61760186,17.312995111,2022-01-01
SISKIYOU,2022,February,42.586822348,24.45686911,18.129953237999995,2022-02-01
SISKIYOU,2022,March,42.384143945999995,22.60936384,19.774780106,2022-03-01
SISKIYOU,2022,April,41.731747098,18.99727957,22.734467528,2022-04-01
SISKIYOU,2022,May,43.628493966,18.45120728,25.177286686000002,2022-05-01
SISKIYOU,2022,June,45.299513189,15.86497986,29.434533329000004,2022-06-01
SISKIYOU,2022,July,47.490946192,16.75635333,30.734592862,2022-07-01
SISKIYOU,2022,August,51.824066066,19.51870353,32.305362536000004,2022-08-01
SISKIYOU,2022,September,48.476363987,17.18649772,31.289866267,2022-09-01
SISKIYOU,2022,October,33.750268849,14.44296942,19.307299428999997,2022-10-01
SISKIYOU,2022,November,37.943309321,19.45071755,18.492591770999997,2022-11-01
SISKIYOU,2022,December,49.436423944,28.96211131,20.474312634,2022-12-01
SISKIYOU,2023,January,49.733576137,29.38354459,20.350031547,2023-01-01
SISKIYOU,2023,February,45.389305287,26.20272906,19.186576226999996,2023-02-01
SISKIYOU,2023,March,45.819554495000006,26.54366071,19.275893785,2023-03-01
SISKIYOU,2023,April,42.513335935,23.65276199,18.860573945,2023-04-01
SISKIYOU,2023,May,40.133115888,17.05224661,23.080869277999998,2023-05-01
SISKIYOU,2023,June,42.381233952,14.77638388,27.604850071999998,2023-06-01
SISKIYOU,2023,July,48.812158093,17.20579084,31.606367253,2023-07-01
SISKIYOU,2023,August,50.871004583,18.39669619,32.474308393,2023-08-01
SISKIYOU,2023,September,42.081635508,15.79891725,26.282718258000003,2023-09-01
SISKIYOU,2023,October,36.011933156,14.66963683,21.342296326000003,2023-10-01
SISKIYOU,2023,November,36.891604523,18.76933593,18.122268593000005,2023-11-01
SISKIYOU,2023,December,45.613060435,25.65236312,19.960697315000004,2023-12-01
SISKIYOU,2024,January,47.037993068,26.96982602,20.068167048000003,2024-01-01
SISKIYOU,2024,February,39.162588014,23.32605945,15.836528564,2024-02-01
SISKIYOU,2024,March,44.656954724,22.93667392,21.720280804000005,2024-03-01
SISKIYOU,2024,April,38.404845463,19.58131126,18.823534203,2024-04-01
SISKIYOU,2024,May,39.515429409999996,16.60966544,22.90576397,2024-05-01
SISKIYOU,2024,June,43.019013453,15.12694377,27.892069683000003,2024-06-01
SISKIYOU,2024,July,46.333997923999995,17.13710775,29.196890174,2024-07-01
SISKIYOU,2024,August,56.177568824000005,19.72500781,36.452561014,2024-08-01
SISKIYOU,2024,September,41.619789798,15.41013624,26.209653558,2024-09-01
SISKIYOU,2024,October,34.93848506,14.04306657,20.89541849,2024-10-01
SISKIYOU,2024,November,36.917359235,18.56551426,18.351844975000006,2024-11-01
SISKIYOU,2024,December,47.474583063,28.00156134,19.473021723000002,2024-12-01
SOLANO,2008,January,271.865128303,103.8821125,167.98301580299997,2008-01-01
SOLANO,2008,February,233.37721735899999,75.40663881,157.97057854899998,2008-02-01
SOLANO,2008,March,237.730069204,75.68767834,162.042390864,2008-03-01
SOLANO,2008,April,238.394872457,73.30795389,165.086918567,2008-04-01
SOLANO,2008,May,263.292550817,75.51162092,187.78092989700002,2008-05-01
SOLANO,2008,June,269.336785407,83.37174294,185.965042467,2008-06-01
SOLANO,2008,July,307.629004194,105.7439869,201.885017294,2008-07-01
SOLANO,2008,August,280.526623495,92.66449905,187.86212444499998,2008-08-01
SOLANO,2008,September,296.316608012,100.8849154,195.431692612,2008-09-01
SOLANO,2008,October,281.383069122,86.18800499,195.19506413199997,2008-10-01
SOLANO,2008,November,220.476677031,60.56294403,159.913733001,2008-11-01
SOLANO,2008,December,259.242609172,96.41051498,162.832094192,2008-12-01
SOLANO,2009,January,257.947221081,90.49352734,167.453693741,2009-01-01
SOLANO,2009,February,225.931759253,72.3793233,153.55243595299999,2009-02-01
SOLANO,2009,March,238.14830633699998,79.12163918,159.026667157,2009-03-01
SOLANO,2009,April,250.609271372,77.13293623,173.476335142,2009-04-01
SOLANO,2009,May,243.87127270099998,70.81185122,173.05942148100002,2009-05-01
SOLANO,2009,June,289.676620847,84.22977853,205.446842317,2009-06-01
SOLANO,2009,July,314.945719817,98.38824457,216.557475247,2009-07-01
SOLANO,2009,August,254.13399292900002,94.44594367,159.688049259,2009-08-01
SOLANO,2009,September,301.376965246,100.3801521,200.996813146,2009-09-01
SOLANO,2009,October,276.725593205,89.21421473,187.51137847500001,2009-10-01
SOLANO,2009,November,225.96450472499998,63.57269085,162.39181387500003,2009-11-01
SOLANO,2009,December,274.444009694,100.4621605,173.981849194,2009-12-01
SOLANO,2010,January,249.585069549,86.22178214,163.36328740899998,2010-01-01
SOLANO,2010,February,228.80472736800002,77.06973154,151.734995828,2010-02-01
SOLANO,2010,March,245.223423112,83.06929864,162.15412447199995,2010-03-01
SOLANO,2010,April,250.233464828,78.751813,171.48165182799997,2010-04-01
SOLANO,2010,May,225.247128237,68.38640712,156.86072111699997,2010-05-01
SOLANO,2010,June,257.96551580100004,80.44497862,177.520537181,2010-06-01
SOLANO,2010,July,258.70587434,91.99468054,166.7111938,2010-07-01
SOLANO,2010,August,279.160942337,89.48737718,189.67356515700004,2010-08-01
