exception_id,bill_id,account_id,customer_id,billing_cycle_id,customer_segment,county,exception_type,severity,created_date,resolved_date,resolution_status
EXC00001833,BILL00021728,ACCT001811,CUST001811,2024-08,Residential,MERCED,Inactive Account,High,2024-09-03,2024-09-17,Resolved
EXC00001834,BILL00021729,ACCT001811,CUST001811,2024-09,Residential,MERCED,Inactive Account,High,2024-10-03,,Open
EXC00001835,BILL00021730,ACCT001811,CUST001811,2024-10,Residential,MERCED,Inactive Account,High,2024-11-03,2024-11-09,Resolved
EXC00001836,BILL00021731,ACCT001811,CUST001811,2024-11,Residential,MERCED,Inactive Account,High,2024-12-03,2024-12-16,Resolved
EXC00001837,BILL00021732,ACCT001811,CUST001811,2024-12,Residential,MERCED,Inactive Account,High,2025-01-03,2025-01-17,Resolved
EXC00001838,BILL00021733,ACCT001812,CUST001812,2024-01,Residential,CONTRA COSTA,Inactive Account,High,2024-02-03,2024-02-14,Resolved
EXC00001839,BILL00021734,ACCT001812,CUST001812,2024-02,Residential,CONTRA COSTA,Inactive Account,High,2024-03-03,,Open
EXC00001840,BILL00021735,ACCT001812,CUST001812,2024-03,Residential,CONTRA COSTA,Inactive Account,High,2024-04-03,,Open
EXC00001841,BILL00021736,ACCT001812,CUST001812,2024-04,Residential,CONTRA COSTA,Inactive Account,High,2024-05-03,,Open
EXC00001842,BILL00021737,ACCT001812,CUST001812,2024-05,Residential,CONTRA COSTA,Inactive Account,High,2024-06-03,,Open
EXC00001843,BILL00021738,ACCT001812,CUST001812,2024-06,Residential,CONTRA COSTA,Inactive Account,High,2024-07-03,,Open
EXC00001844,BILL00021739,ACCT001812,CUST001812,2024-07,Residential,CONTRA COSTA,Inactive Account,High,2024-08-03,,In Review
EXC00001845,BILL00021740,ACCT001812,CUST001812,2024-08,Residential,CONTRA COSTA,Inactive Account,High,2024-09-03,,Open
EXC00001846,BILL00021741,ACCT001812,CUST001812,2024-09,Residential,CONTRA COSTA,Inactive Account,High,2024-10-03,2024-10-08,Resolved
EXC00001847,BILL00021742,ACCT001812,CUST001812,2024-10,Residential,CONTRA COSTA,Inactive Account,High,2024-11-03,2024-11-14,Resolved
EXC00001848,BILL00021743,ACCT001812,CUST001812,2024-11,Residential,CONTRA COSTA,Inactive Account,High,2024-12-03,2024-12-15,Resolved
EXC00001849,BILL00021744,ACCT001812,CUST001812,2024-12,Residential,CONTRA COSTA,Inactive Account,High,2025-01-03,,Open
EXC00001850,BILL00021762,ACCT001814,CUST001814,2024-06,Residential,MERCED,Missing Meter Read,Medium,2024-07-03,2024-07-09,Resolved
EXC00001851,BILL00021777,ACCT001815,CUST001815,2024-09,Residential,KERN,Missing Meter Read,Medium,2024-10-03,2024-10-07,Resolved
EXC00001852,BILL00021782,ACCT001816,CUST001816,2024-02,Agriculture And Water Pumping,SANTA CLARA,Missing Meter Read,Medium,2024-03-03,2024-03-09,Resolved
EXC00001853,BILL00021783,ACCT001816,CUST001816,2024-03,Agriculture And Water Pumping,SANTA CLARA,Missing Meter Read,Medium,2024-04-03,2024-04-06,Resolved
EXC00001854,BILL00021795,ACCT001817,CUST001817,2024-03,Residential,ALAMEDA,Invalid Meter Read,High,2024-04-03,,In Review
EXC00001855,BILL00021850,ACCT001821,CUST001821,2024-10,Residential,KERN,Missing Meter Read,Medium,2024-11-03,2024-11-04,Resolved
EXC00001856,BILL00021895,ACCT001825,CUST001825,2024-07,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-08-03,,Open
EXC00001857,BILL00021899,ACCT001825,CUST001825,2024-11,Residential,SANTA CLARA,Invalid Meter Read,High,2024-12-03,2024-12-05,Resolved
EXC00001858,BILL00021947,ACCT001829,CUST001829,2024-11,Commercial,FRESNO,Missing Meter Read,Medium,2024-12-03,,Open
EXC00001859,BILL00021951,ACCT001830,CUST001830,2024-03,Residential,KERN,Missing Meter Read,Medium,2024-04-03,,In Review
EXC00001860,BILL00022022,ACCT001836,CUST001836,2024-02,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-03-03,,Open
EXC00001861,BILL00022062,ACCT001839,CUST001839,2024-06,Industrial,SANTA CLARA,Invalid Meter Read,High,2024-07-03,2024-07-17,Resolved
EXC00001862,BILL00022088,ACCT001841,CUST001841,2024-08,Residential,YOLO,Missing Meter Read,Medium,2024-09-03,,Open
EXC00001863,BILL00022114,ACCT001843,CUST001843,2024-10,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-11-03,,Open
EXC00001864,BILL00022129,ACCT001845,CUST001845,2024-01,Industrial,CALAVERAS,Inactive Account,High,2024-02-03,,In Review
EXC00001865,BILL00022130,ACCT001845,CUST001845,2024-02,Industrial,CALAVERAS,Inactive Account,High,2024-03-03,2024-03-04,Resolved
EXC00001866,BILL00022131,ACCT001845,CUST001845,2024-03,Industrial,CALAVERAS,Inactive Account,High,2024-04-03,2024-04-07,Resolved
EXC00001867,BILL00022132,ACCT001845,CUST001845,2024-04,Industrial,CALAVERAS,Inactive Account,High,2024-05-03,,In Review
EXC00001868,BILL00022133,ACCT001845,CUST001845,2024-05,Industrial,CALAVERAS,Inactive Account,High,2024-06-03,2024-06-15,Resolved
EXC00001869,BILL00022134,ACCT001845,CUST001845,2024-06,Industrial,CALAVERAS,Inactive Account,High,2024-07-03,2024-07-11,Resolved
EXC00001870,BILL00022135,ACCT001845,CUST001845,2024-07,Industrial,CALAVERAS,Inactive Account,High,2024-08-03,2024-08-06,Resolved
EXC00001871,BILL00022136,ACCT001845,CUST001845,2024-08,Industrial,CALAVERAS,Inactive Account,High,2024-09-03,2024-09-16,Resolved
EXC00001872,BILL00022137,ACCT001845,CUST001845,2024-09,Industrial,CALAVERAS,Inactive Account,High,2024-10-03,2024-10-05,Resolved
EXC00001873,BILL00022138,ACCT001845,CUST001845,2024-10,Industrial,CALAVERAS,Inactive Account,High,2024-11-03,2024-11-10,Resolved
EXC00001874,BILL00022139,ACCT001845,CUST001845,2024-11,Industrial,CALAVERAS,Inactive Account,High,2024-12-03,2024-12-12,Resolved
EXC00001875,BILL00022140,ACCT001845,CUST001845,2024-12,Industrial,CALAVERAS,Inactive Account,High,2025-01-03,,In Review
EXC00001876,BILL00022189,ACCT001850,CUST001850,2024-01,Residential,CONTRA COSTA,Inactive Account,High,2024-02-03,2024-02-04,Resolved
EXC00001877,BILL00022190,ACCT001850,CUST001850,2024-02,Residential,CONTRA COSTA,Inactive Account,High,2024-03-03,2024-03-13,Resolved
EXC00001878,BILL00022191,ACCT001850,CUST001850,2024-03,Residential,CONTRA COSTA,Inactive Account,High,2024-04-03,2024-04-15,Resolved
EXC00001879,BILL00022192,ACCT001850,CUST001850,2024-04,Residential,CONTRA COSTA,Inactive Account,High,2024-05-03,,Open
EXC00001880,BILL00022193,ACCT001850,CUST001850,2024-05,Residential,CONTRA COSTA,Inactive Account,High,2024-06-03,,Open
EXC00001881,BILL00022194,ACCT001850,CUST001850,2024-06,Residential,CONTRA COSTA,Inactive Account,High,2024-07-03,2024-07-15,Resolved
EXC00001882,BILL00022195,ACCT001850,CUST001850,2024-07,Residential,CONTRA COSTA,Inactive Account,High,2024-08-03,,Open
EXC00001883,BILL00022196,ACCT001850,CUST001850,2024-08,Residential,CONTRA COSTA,Inactive Account,High,2024-09-03,,Open
EXC00001884,BILL00022197,ACCT001850,CUST001850,2024-09,Residential,CONTRA COSTA,Inactive Account,High,2024-10-03,,Open
EXC00001885,BILL00022198,ACCT001850,CUST001850,2024-10,Residential,CONTRA COSTA,Inactive Account,High,2024-11-03,,Open
EXC00001886,BILL00022199,ACCT001850,CUST001850,2024-11,Residential,CONTRA COSTA,Inactive Account,High,2024-12-03,2024-12-06,Resolved
EXC00001887,BILL00022200,ACCT001850,CUST001850,2024-12,Residential,CONTRA COSTA,Inactive Account,High,2025-01-03,,Open
EXC00001888,BILL00022211,ACCT001851,CUST001851,2024-11,Residential,SANTA CLARA,Invalid Meter Read,High,2024-12-03,,In Review
EXC00001889,BILL00022216,ACCT001852,CUST001852,2024-04,Commercial,MENDOCINO,Missing Meter Read,Medium,2024-05-03,,In Review
EXC00001890,BILL00022249,ACCT001855,CUST001855,2024-01,Commercial,CONTRA COSTA,Missing Meter Read,Medium,2024-02-03,2024-02-06,Resolved
EXC00001891,BILL00022258,ACCT001855,CUST001855,2024-10,Commercial,CONTRA COSTA,Invalid Meter Read,High,2024-11-03,2024-11-12,Resolved
EXC00001892,BILL00022285,ACCT001858,CUST001858,2024-01,Residential,ALAMEDA,Missing Meter Read,Medium,2024-02-03,,Open
EXC00001893,BILL00022316,ACCT001860,CUST001860,2024-08,Residential,SANTA BARBARA,Missing Meter Read,Medium,2024-09-03,2024-09-06,Resolved
EXC00001894,BILL00022342,ACCT001862,CUST001862,2024-10,Residential,CALAVERAS,Missing Meter Read,Medium,2024-11-03,2024-11-06,Resolved
EXC00001895,BILL00022344,ACCT001862,CUST001862,2024-12,Residential,CALAVERAS,Invalid Meter Read,High,2025-01-03,2025-01-11,Resolved
EXC00001896,BILL00022378,ACCT001865,CUST001865,2024-10,"Transportation, Communications, & Utilities",PLACER,Invalid Meter Read,High,2024-11-03,,In Review
EXC00001897,BILL00022441,ACCT001871,CUST001871,2024-01,Commercial,KERN,Inactive Account,High,2024-02-03,,In Review
EXC00001898,BILL00022442,ACCT001871,CUST001871,2024-02,Commercial,KERN,Inactive Account,High,2024-03-03,,Open
EXC00001899,BILL00022443,ACCT001871,CUST001871,2024-03,Commercial,KERN,Inactive Account,High,2024-04-03,2024-04-16,Resolved
EXC00001900,BILL00022444,ACCT001871,CUST001871,2024-04,Commercial,KERN,Inactive Account,High,2024-05-03,,Open
EXC00001901,BILL00022445,ACCT001871,CUST001871,2024-05,Commercial,KERN,Inactive Account,High,2024-06-03,,In Review
EXC00001902,BILL00022446,ACCT001871,CUST001871,2024-06,Commercial,KERN,Inactive Account,High,2024-07-03,,Open
EXC00001903,BILL00022447,ACCT001871,CUST001871,2024-07,Commercial,KERN,Inactive Account,High,2024-08-03,2024-08-08,Resolved
EXC00001904,BILL00022448,ACCT001871,CUST001871,2024-08,Commercial,KERN,Inactive Account,High,2024-09-03,,In Review
EXC00001905,BILL00022449,ACCT001871,CUST001871,2024-09,Commercial,KERN,Inactive Account,High,2024-10-03,,In Review
EXC00001906,BILL00022450,ACCT001871,CUST001871,2024-10,Commercial,KERN,Inactive Account,High,2024-11-03,,Open
EXC00001907,BILL00022451,ACCT001871,CUST001871,2024-11,Commercial,KERN,Inactive Account,High,2024-12-03,,In Review
EXC00001908,BILL00022452,ACCT001871,CUST001871,2024-12,Commercial,KERN,Inactive Account,High,2025-01-03,2025-01-14,Resolved
EXC00001909,BILL00022485,ACCT001874,CUST001874,2024-09,Commercial,SAN MATEO,Invalid Meter Read,High,2024-10-03,2024-10-16,Resolved
EXC00001910,BILL00022520,ACCT001877,CUST001877,2024-08,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-09-03,2024-09-12,Resolved
EXC00001911,BILL00022548,ACCT001879,CUST001879,2024-12,Residential,MERCED,Missing Meter Read,Medium,2025-01-03,2025-01-07,Resolved
EXC00001912,BILL00022559,ACCT001880,CUST001880,2024-11,Residential,ALAMEDA,Missing Meter Read,Medium,2024-12-03,,In Review
EXC00001913,BILL00022642,ACCT001887,CUST001887,2024-10,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-11-03,,Open
EXC00001914,BILL00022785,ACCT001899,CUST001899,2024-09,Residential,ALAMEDA,Invalid Meter Read,High,2024-10-03,2024-10-06,Resolved
EXC00001915,BILL00022803,ACCT001901,CUST001901,2024-03,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-04-03,2024-04-10,Resolved
EXC00001916,BILL00022808,ACCT001901,CUST001901,2024-08,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-09-03,2024-09-08,Resolved
EXC00001917,BILL00022813,ACCT001902,CUST001902,2024-01,Residential,SANTA CLARA,Inactive Account,High,2024-02-03,2024-02-11,Resolved
EXC00001918,BILL00022814,ACCT001902,CUST001902,2024-02,Residential,SANTA CLARA,Inactive Account,High,2024-03-03,2024-03-13,Resolved
EXC00001919,BILL00022815,ACCT001902,CUST001902,2024-03,Residential,SANTA CLARA,Inactive Account,High,2024-04-03,,Open
EXC00001920,BILL00022816,ACCT001902,CUST001902,2024-04,Residential,SANTA CLARA,Inactive Account,High,2024-05-03,,Open
EXC00001921,BILL00022817,ACCT001902,CUST001902,2024-05,Residential,SANTA CLARA,Inactive Account,High,2024-06-03,,Open
EXC00001922,BILL00022818,ACCT001902,CUST001902,2024-06,Residential,SANTA CLARA,Inactive Account,High,2024-07-03,,Open
EXC00001923,BILL00022819,ACCT001902,CUST001902,2024-07,Residential,SANTA CLARA,Inactive Account,High,2024-08-03,,In Review
EXC00001924,BILL00022820,ACCT001902,CUST001902,2024-08,Residential,SANTA CLARA,Inactive Account,High,2024-09-03,2024-09-16,Resolved
EXC00001925,BILL00022821,ACCT001902,CUST001902,2024-09,Residential,SANTA CLARA,Inactive Account,High,2024-10-03,,In Review
EXC00001926,BILL00022822,ACCT001902,CUST001902,2024-10,Residential,SANTA CLARA,Inactive Account,High,2024-11-03,2024-11-09,Resolved
EXC00001927,BILL00022823,ACCT001902,CUST001902,2024-11,Residential,SANTA CLARA,Inactive Account,High,2024-12-03,2024-12-17,Resolved
EXC00001928,BILL00022824,ACCT001902,CUST001902,2024-12,Residential,SANTA CLARA,Inactive Account,High,2025-01-03,,Open
EXC00001929,BILL00022827,ACCT001903,CUST001903,2024-03,Residential,CONTRA COSTA,Missing Meter Read,Medium,2024-04-03,2024-04-13,Resolved
EXC00001930,BILL00022831,ACCT001903,CUST001903,2024-07,Residential,CONTRA COSTA,Invalid Meter Read,High,2024-08-03,2024-08-17,Resolved
EXC00001931,BILL00022962,ACCT001914,CUST001914,2024-06,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-07-03,2024-07-07,Resolved
EXC00001932,BILL00022981,ACCT001916,CUST001916,2024-01,Residential,SANTA CLARA,Inactive Account,High,2024-02-03,2024-02-14,Resolved
EXC00001933,BILL00022982,ACCT001916,CUST001916,2024-02,Residential,SANTA CLARA,Inactive Account,High,2024-03-03,,In Review
EXC00001934,BILL00022983,ACCT001916,CUST001916,2024-03,Residential,SANTA CLARA,Inactive Account,High,2024-04-03,2024-04-14,Resolved
EXC00001935,BILL00022984,ACCT001916,CUST001916,2024-04,Residential,SANTA CLARA,Inactive Account,High,2024-05-03,2024-05-09,Resolved
EXC00001936,BILL00022985,ACCT001916,CUST001916,2024-05,Residential,SANTA CLARA,Inactive Account,High,2024-06-03,2024-06-16,Resolved
EXC00001937,BILL00022986,ACCT001916,CUST001916,2024-06,Residential,SANTA CLARA,Inactive Account,High,2024-07-03,2024-07-05,Resolved
EXC00001938,BILL00022987,ACCT001916,CUST001916,2024-07,Residential,SANTA CLARA,Inactive Account,High,2024-08-03,,Open
EXC00001939,BILL00022988,ACCT001916,CUST001916,2024-08,Residential,SANTA CLARA,Inactive Account,High,2024-09-03,2024-09-17,Resolved
EXC00001940,BILL00022989,ACCT001916,CUST001916,2024-09,Residential,SANTA CLARA,Inactive Account,High,2024-10-03,2024-10-08,Resolved
EXC00001941,BILL00022990,ACCT001916,CUST001916,2024-10,Residential,SANTA CLARA,Inactive Account,High,2024-11-03,,In Review
EXC00001942,BILL00022991,ACCT001916,CUST001916,2024-11,Residential,SANTA CLARA,Inactive Account,High,2024-12-03,2024-12-05,Resolved
EXC00001943,BILL00022992,ACCT001916,CUST001916,2024-12,Residential,SANTA CLARA,Inactive Account,High,2025-01-03,2025-01-16,Resolved
EXC00001944,BILL00023004,ACCT001917,CUST001917,2024-12,Commercial,MARIN,Missing Meter Read,Medium,2025-01-03,,Open
EXC00001945,BILL00023005,ACCT001918,CUST001918,2024-01,Residential,CALAVERAS,Inactive Account,High,2024-02-03,,Open
EXC00001946,BILL00023006,ACCT001918,CUST001918,2024-02,Residential,CALAVERAS,Inactive Account,High,2024-03-03,2024-03-05,Resolved
EXC00001947,BILL00023007,ACCT001918,CUST001918,2024-03,Residential,CALAVERAS,Inactive Account,High,2024-04-03,2024-04-09,Resolved
EXC00001948,BILL00023008,ACCT001918,CUST001918,2024-04,Residential,CALAVERAS,Inactive Account,High,2024-05-03,2024-05-08,Resolved
EXC00001949,BILL00023009,ACCT001918,CUST001918,2024-05,Residential,CALAVERAS,Inactive Account,High,2024-06-03,2024-06-17,Resolved
EXC00001950,BILL00023010,ACCT001918,CUST001918,2024-06,Residential,CALAVERAS,Inactive Account,High,2024-07-03,,Open
EXC00001951,BILL00023011,ACCT001918,CUST001918,2024-07,Residential,CALAVERAS,Inactive Account,High,2024-08-03,,Open
EXC00001952,BILL00023012,ACCT001918,CUST001918,2024-08,Residential,CALAVERAS,Inactive Account,High,2024-09-03,2024-09-12,Resolved
EXC00001953,BILL00023013,ACCT001918,CUST001918,2024-09,Residential,CALAVERAS,Inactive Account,High,2024-10-03,2024-10-08,Resolved
EXC00001954,BILL00023014,ACCT001918,CUST001918,2024-10,Residential,CALAVERAS,Inactive Account,High,2024-11-03,2024-11-15,Resolved
EXC00001955,BILL00023015,ACCT001918,CUST001918,2024-11,Residential,CALAVERAS,Inactive Account,High,2024-12-03,2024-12-12,Resolved
EXC00001956,BILL00023016,ACCT001918,CUST001918,2024-12,Residential,CALAVERAS,Inactive Account,High,2025-01-03,,In Review
EXC00001957,BILL00023019,ACCT001919,CUST001919,2024-03,Residential,EL DORADO,Missing Meter Read,Medium,2024-04-03,2024-04-16,Resolved
EXC00001958,BILL00023077,ACCT001924,CUST001924,2024-01,Residential,SAN FRANCISCO,Inactive Account,High,2024-02-03,2024-02-11,Resolved
EXC00001959,BILL00023078,ACCT001924,CUST001924,2024-02,Residential,SAN FRANCISCO,Inactive Account,High,2024-03-03,2024-03-07,Resolved
EXC00001960,BILL00023079,ACCT001924,CUST001924,2024-03,Residential,SAN FRANCISCO,Inactive Account,High,2024-04-03,,Open
EXC00001961,BILL00023080,ACCT001924,CUST001924,2024-04,Residential,SAN FRANCISCO,Inactive Account,High,2024-05-03,,Open
EXC00001962,BILL00023081,ACCT001924,CUST001924,2024-05,Residential,SAN FRANCISCO,Inactive Account,High,2024-06-03,2024-06-08,Resolved
EXC00001963,BILL00023082,ACCT001924,CUST001924,2024-06,Residential,SAN FRANCISCO,Inactive Account,High,2024-07-03,,In Review
EXC00001964,BILL00023083,ACCT001924,CUST001924,2024-07,Residential,SAN FRANCISCO,Inactive Account,High,2024-08-03,,In Review
EXC00001965,BILL00023084,ACCT001924,CUST001924,2024-08,Residential,SAN FRANCISCO,Inactive Account,High,2024-09-03,2024-09-11,Resolved
EXC00001966,BILL00023085,ACCT001924,CUST001924,2024-09,Residential,SAN FRANCISCO,Inactive Account,High,2024-10-03,,In Review
EXC00001967,BILL00023086,ACCT001924,CUST001924,2024-10,Residential,SAN FRANCISCO,Inactive Account,High,2024-11-03,2024-11-12,Resolved
EXC00001968,BILL00023087,ACCT001924,CUST001924,2024-11,Residential,SAN FRANCISCO,Inactive Account,High,2024-12-03,2024-12-05,Resolved
EXC00001969,BILL00023088,ACCT001924,CUST001924,2024-12,Residential,SAN FRANCISCO,Inactive Account,High,2025-01-03,,Open
EXC00001970,BILL00023175,ACCT001932,CUST001932,2024-03,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-04-03,,Open
EXC00001971,BILL00023235,ACCT001937,CUST001937,2024-03,Residential,ALAMEDA,Missing Meter Read,Medium,2024-04-03,2024-04-17,Resolved
EXC00001972,BILL00023242,ACCT001937,CUST001937,2024-10,Residential,ALAMEDA,Missing Meter Read,Medium,2024-11-03,2024-11-05,Resolved
EXC00001973,BILL00023246,ACCT001938,CUST001938,2024-02,Commercial,MERCED,Invalid Meter Read,High,2024-03-03,2024-03-10,Resolved
EXC00001974,BILL00023263,ACCT001939,CUST001939,2024-07,Residential,KERN,Invalid Meter Read,High,2024-08-03,2024-08-07,Resolved
EXC00001975,BILL00023288,ACCT001941,CUST001941,2024-08,Residential,SAN JOAQUIN,Missing Meter Read,Medium,2024-09-03,2024-09-09,Resolved
EXC00001976,BILL00023303,ACCT001942,CUST001942,2024-11,Residential,MONTEREY,Invalid Meter Read,High,2024-12-03,,Open
EXC00001977,BILL00023306,ACCT001943,CUST001943,2024-02,Residential,FRESNO,Missing Meter Read,Medium,2024-03-03,,Open
EXC00001978,BILL00023357,ACCT001947,CUST001947,2024-05,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-06-03,2024-06-06,Resolved
EXC00001979,BILL00023373,ACCT001948,CUST001948,2024-09,Residential,SANTA CLARA,Invalid Meter Read,High,2024-10-03,2024-10-06,Resolved
EXC00001980,BILL00023391,ACCT001950,CUST001950,2024-03,Residential,CONTRA COSTA,Invalid Meter Read,High,2024-04-03,,Open
EXC00001981,BILL00023392,ACCT001950,CUST001950,2024-04,Residential,CONTRA COSTA,Missing Meter Read,Medium,2024-05-03,,Open
EXC00001982,BILL00023401,ACCT001951,CUST001951,2024-01,Residential,MADERA,Inactive Account,High,2024-02-03,2024-02-09,Resolved
EXC00001983,BILL00023402,ACCT001951,CUST001951,2024-02,Residential,MADERA,Inactive Account,High,2024-03-03,,Open
EXC00001984,BILL00023403,ACCT001951,CUST001951,2024-03,Residential,MADERA,Inactive Account,High,2024-04-03,2024-04-16,Resolved
EXC00001985,BILL00023404,ACCT001951,CUST001951,2024-04,Residential,MADERA,Inactive Account,High,2024-05-03,,Open
EXC00001986,BILL00023405,ACCT001951,CUST001951,2024-05,Residential,MADERA,Inactive Account,High,2024-06-03,,Open
EXC00001987,BILL00023406,ACCT001951,CUST001951,2024-06,Residential,MADERA,Inactive Account,High,2024-07-03,2024-07-10,Resolved
EXC00001988,BILL00023407,ACCT001951,CUST001951,2024-07,Residential,MADERA,Inactive Account,High,2024-08-03,,Open
EXC00001989,BILL00023408,ACCT001951,CUST001951,2024-08,Residential,MADERA,Inactive Account,High,2024-09-03,2024-09-06,Resolved
EXC00001990,BILL00023409,ACCT001951,CUST001951,2024-09,Residential,MADERA,Inactive Account,High,2024-10-03,2024-10-16,Resolved
