request_id,exception_id,bill_id,account_id,customer_id,billing_cycle_id,customer_segment,county,request_type,priority,request_status,opened_date,closed_date
SR00000551,EXC00001352,BILL00016150,ACCT001346,CUST001346,2024-10,Residential,CONTRA COSTA,Account Status Review,Medium,Closed,2024-11-03,2024-11-16
SR00000552,EXC00000145,BILL00002015,ACCT000168,CUST000168,2024-11,Residential,SANTA CLARA,Meter Data Investigation,High,Closed,2024-12-03,2024-12-08
SR00000553,EXC00004921,BILL00053729,ACCT004478,CUST004478,2024-05,Residential,MONTEREY,Account Status Review,Low,In Progress,2024-06-03,
SR00000554,EXC00001601,BILL00019360,ACCT001614,CUST001614,2024-04,Residential,CONTRA COSTA,Account Status Review,Medium,Closed,2024-05-03,2024-05-28
SR00000555,EXC00002338,BILL00026783,ACCT002232,CUST002232,2024-11,Residential,KERN,Account Status Review,Low,Cancelled,2024-12-03,2024-12-20
SR00000556,EXC00005229,BILL00057384,ACCT004782,CUST004782,2024-12,Residential,KERN,Account Status Review,Low,Closed,2025-01-03,2025-01-24
SR00000557,EXC00003122,BILL00035574,ACCT002965,CUST002965,2024-06,Commercial,SAN LUIS OBISPO,Meter Data Investigation,Medium,Closed,2024-07-03,2024-07-29
SR00000558,EXC00003685,BILL00040613,ACCT003385,CUST003385,2024-05,Residential,ALAMEDA,Missing Read Investigation,Low,Closed,2024-06-03,2024-06-10
SR00000559,EXC00003945,BILL00044171,ACCT003681,CUST003681,2024-11,Residential,CONTRA COSTA,Account Status Review,Medium,Open,2024-12-03,
SR00000560,EXC00001221,BILL00015061,ACCT001256,CUST001256,2024-01,Residential,SAN FRANCISCO,Account Status Review,Medium,Closed,2024-02-03,2024-02-20
SR00000561,EXC00000486,BILL00006393,ACCT000533,CUST000533,2024-09,Streetlighting,FRESNO,Account Status Review,Medium,Closed,2024-10-03,2024-10-28
SR00000562,EXC00005388,BILL00059699,ACCT004975,CUST004975,2024-11,Residential,KERN,Missing Read Investigation,High,Closed,2024-12-03,2024-12-20
SR00000563,EXC00001635,BILL00019718,ACCT001644,CUST001644,2024-02,Residential,SONOMA,Meter Data Investigation,High,Closed,2024-03-03,2024-03-27
SR00000564,EXC00004393,BILL00048579,ACCT004049,CUST004049,2024-03,Commercial,NAPA,Missing Read Investigation,Medium,Closed,2024-04-03,2024-04-24
SR00000565,EXC00000890,BILL00011194,ACCT000933,CUST000933,2024-10,"Transportation, Communications, & Utilities",ALAMEDA,Meter Data Investigation,High,Closed,2024-11-03,2024-11-25
SR00000566,EXC00003822,BILL00042821,ACCT003569,CUST003569,2024-05,Residential,KERN,Account Status Review,High,Cancelled,2024-06-03,2024-06-24
SR00000567,EXC00004148,BILL00045720,ACCT003810,CUST003810,2024-12,Residential,SANTA CLARA,Missing Read Investigation,Low,Closed,2025-01-03,2025-01-22
SR00000568,EXC00001477,BILL00017671,ACCT001473,CUST001473,2024-07,Commercial,SANTA BARBARA,Account Status Review,High,In Progress,2024-08-03,
SR00000569,EXC00001823,BILL00021658,ACCT001805,CUST001805,2024-10,Residential,KERN,Account Status Review,High,Cancelled,2024-11-03,2024-11-25
SR00000570,EXC00001695,BILL00020210,ACCT001685,CUST001685,2024-02,Residential,FRESNO,Account Status Review,Medium,Closed,2024-03-03,2024-03-22
SR00000571,EXC00004164,BILL00045875,ACCT003823,CUST003823,2024-11,Commercial,SANTA CLARA,Account Status Review,Low,Closed,2024-12-03,2024-12-15
SR00000572,EXC00003545,BILL00038877,ACCT003240,CUST003240,2024-09,Residential,SANTA CLARA,Account Status Review,Low,In Progress,2024-10-03,
SR00000573,EXC00004968,BILL00054286,ACCT004524,CUST004524,2024-10,Residential,FRESNO,Missing Read Investigation,Medium,Closed,2024-11-03,2024-11-30
SR00000574,EXC00001966,BILL00023085,ACCT001924,CUST001924,2024-09,Residential,SAN FRANCISCO,Account Status Review,Medium,In Progress,2024-10-03,
SR00000575,EXC00004931,BILL00053941,ACCT004496,CUST004496,2024-01,Residential,KERN,Missing Read Investigation,Low,In Progress,2024-02-03,
SR00000576,EXC00005158,BILL00056427,ACCT004703,CUST004703,2024-03,Residential,FRESNO,Missing Read Investigation,Medium,Closed,2024-04-03,2024-05-02
SR00000577,EXC00001562,BILL00018596,ACCT001550,CUST001550,2024-08,Residential,KERN,Account Status Review,High,Closed,2024-09-03,2024-10-02
SR00000578,EXC00000101,BILL00001210,ACCT000101,CUST000101,2024-10,Residential,KERN,Account Status Review,Medium,Closed,2024-11-03,2024-11-19
SR00000579,EXC00004929,BILL00053779,ACCT004482,CUST004482,2024-07,Residential,ALAMEDA,Missing Read Investigation,Medium,Closed,2024-08-03,2024-08-24
SR00000580,EXC00003686,BILL00040665,ACCT003389,CUST003389,2024-09,Residential,SAN LUIS OBISPO,Missing Read Investigation,Medium,In Progress,2024-10-03,
SR00000581,EXC00001127,BILL00014070,ACCT001173,CUST001173,2024-06,Residential,CONTRA COSTA,Account Status Review,High,Closed,2024-07-03,2024-07-09
SR00000582,EXC00003541,BILL00038873,ACCT003240,CUST003240,2024-05,Residential,SANTA CLARA,Account Status Review,Medium,Closed,2024-06-03,2024-06-23
SR00000583,EXC00002448,BILL00027688,ACCT002308,CUST002308,2024-04,Residential,ALAMEDA,Account Status Review,High,Closed,2024-05-03,2024-06-01
SR00000584,EXC00001176,BILL00014256,ACCT001188,CUST001188,2024-12,Residential,ALAMEDA,Missing Read Investigation,Critical,Closed,2025-01-03,2025-01-14
SR00000585,EXC00005231,BILL00057455,ACCT004788,CUST004788,2024-11,Commercial,SANTA CLARA,Missing Read Investigation,Medium,Cancelled,2024-12-03,2024-12-19
SR00000586,EXC00002813,BILL00031062,ACCT002589,CUST002589,2024-06,Residential,PLACER,Account Status Review,Medium,Closed,2024-07-03,2024-07-19
SR00000587,EXC00004747,BILL00052284,ACCT004357,CUST004357,2024-12,Residential,SAN JOAQUIN,Account Status Review,High,Closed,2025-01-03,2025-01-07
SR00000588,EXC00003072,BILL00034951,ACCT002913,CUST002913,2024-07,Residential,PLACER,Account Status Review,Low,Closed,2024-08-03,2024-08-17
SR00000589,EXC00000110,BILL00001231,ACCT000103,CUST000103,2024-07,Residential,SAN FRANCISCO,Account Status Review,Low,In Progress,2024-08-03,
SR00000590,EXC00002202,BILL00025369,ACCT002115,CUST002115,2024-01,Residential,PLACER,Account Status Review,Critical,Open,2024-02-03,
SR00000591,EXC00000766,BILL00009368,ACCT000781,CUST000781,2024-08,Residential,SANTA BARBARA,Account Status Review,Medium,Closed,2024-09-03,2024-09-26
SR00000592,EXC00004548,BILL00050256,ACCT004188,CUST004188,2024-12,Residential,CONTRA COSTA,Account Status Review,Medium,Closed,2025-01-03,2025-01-09
SR00000593,EXC00005022,BILL00054915,ACCT004577,CUST004577,2024-03,Residential,FRESNO,Account Status Review,High,Closed,2024-04-03,2024-04-13
SR00000594,EXC00004281,BILL00047409,ACCT003951,CUST003951,2024-09,Residential,ALAMEDA,Account Status Review,Low,Open,2024-10-03,
SR00000595,EXC00001478,BILL00017672,ACCT001473,CUST001473,2024-08,Commercial,SANTA BARBARA,Account Status Review,Medium,In Progress,2024-09-03,
SR00000596,EXC00004445,BILL00048992,ACCT004083,CUST004083,2024-08,Residential,ALAMEDA,Account Status Review,Medium,In Progress,2024-09-03,
SR00000597,EXC00002697,BILL00029947,ACCT002496,CUST002496,2024-07,Residential,SANTA CLARA,Account Status Review,Critical,Closed,2024-08-03,2024-08-11
SR00000598,EXC00002643,BILL00029223,ACCT002436,CUST002436,2024-03,Residential,SONOMA,Account Status Review,High,Closed,2024-04-03,2024-04-21
SR00000599,EXC00004077,BILL00044963,ACCT003747,CUST003747,2024-11,Residential,SANTA CLARA,Account Status Review,Medium,Closed,2024-12-03,2024-12-07
SR00000600,EXC00001889,BILL00022216,ACCT001852,CUST001852,2024-04,Commercial,MENDOCINO,Missing Read Investigation,Medium,Closed,2024-05-03,2024-05-14
SR00000601,EXC00003913,BILL00043885,ACCT003658,CUST003658,2024-01,Residential,SANTA CLARA,Missing Read Investigation,Low,Closed,2024-02-03,2024-02-21
SR00000602,EXC00004473,BILL00049126,ACCT004094,CUST004094,2024-10,Industrial,FRESNO,Account Status Review,High,Closed,2024-11-03,2024-11-30
SR00000603,EXC00000995,BILL00012425,ACCT001036,CUST001036,2024-05,Residential,ALAMEDA,Account Status Review,Low,Open,2024-06-03,
SR00000604,EXC00003629,BILL00039949,ACCT003330,CUST003330,2024-01,Residential,KERN,Account Status Review,High,Closed,2024-02-03,2024-02-14
SR00000605,EXC00001859,BILL00021951,ACCT001830,CUST001830,2024-03,Residential,KERN,Missing Read Investigation,Low,Closed,2024-04-03,2024-04-23
SR00000606,EXC00003470,BILL00038261,ACCT003189,CUST003189,2024-05,Commercial,PLACER,Account Status Review,Medium,Closed,2024-06-03,2024-06-11
SR00000607,EXC00004444,BILL00048991,ACCT004083,CUST004083,2024-07,Residential,ALAMEDA,Account Status Review,High,Open,2024-08-03,
SR00000608,EXC00002517,BILL00028147,ACCT002346,CUST002346,2024-07,Residential,ALAMEDA,Missing Read Investigation,Medium,Closed,2024-08-03,2024-08-31
SR00000609,EXC00002227,BILL00025487,ACCT002124,CUST002124,2024-11,Residential,MONTEREY,Account Status Review,Medium,Open,2024-12-03,
SR00000610,EXC00000309,BILL00003874,ACCT000323,CUST000323,2024-10,Residential,KERN,Account Status Review,Low,Closed,2024-11-03,2024-11-29
SR00000611,EXC00000970,BILL00012211,ACCT001018,CUST001018,2024-07,Residential,SAN FRANCISCO,Missing Read Investigation,Low,Cancelled,2024-08-03,2024-08-09
SR00000612,EXC00001339,BILL00016017,ACCT001335,CUST001335,2024-09,Agriculture And Water Pumping,ALAMEDA,Meter Data Investigation,High,In Progress,2024-10-03,
SR00000613,EXC00003674,BILL00040527,ACCT003378,CUST003378,2024-03,Residential,SANTA CLARA,Account Status Review,Low,In Progress,2024-04-03,
SR00000614,EXC00003842,BILL00042944,ACCT003579,CUST003579,2024-08,Residential,SAN MATEO,Account Status Review,Medium,Closed,2024-09-03,2024-09-30
SR00000615,EXC00001050,BILL00013091,ACCT001091,CUST001091,2024-11,Industrial,KERN,Account Status Review,Low,Cancelled,2024-12-03,2024-12-05
SR00000616,EXC00005186,BILL00056991,ACCT004750,CUST004750,2024-03,Commercial,TUOLUMNE,Account Status Review,Medium,In Progress,2024-04-03,
SR00000617,EXC00002219,BILL00025479,ACCT002124,CUST002124,2024-03,Residential,MONTEREY,Account Status Review,Low,Closed,2024-04-03,2024-04-16
SR00000618,EXC00004948,BILL00054226,ACCT004519,CUST004519,2024-10,Residential,PLACER,Account Status Review,Low,Closed,2024-11-03,2024-11-29
SR00000619,EXC00000234,BILL00003266,ACCT000273,CUST000273,2024-02,Commercial,ALAMEDA,Account Status Review,Low,Open,2024-03-03,
SR00000620,EXC00001177,BILL00014279,ACCT001190,CUST001190,2024-11,Residential,SANTA CLARA,Missing Read Investigation,High,Open,2024-12-03,
SR00000621,EXC00002340,BILL00026802,ACCT002234,CUST002234,2024-06,Commercial,SAN FRANCISCO,Missing Read Investigation,Medium,Closed,2024-07-03,2024-07-06
SR00000622,EXC00000965,BILL00012153,ACCT001013,CUST001013,2024-09,Industrial,HUMBOLDT,Account Status Review,Low,Closed,2024-10-03,2024-10-14
SR00000623,EXC00005252,BILL00057630,ACCT004803,CUST004803,2024-06,Commercial,SANTA CLARA,Account Status Review,High,Open,2024-07-03,
SR00000624,EXC00004146,BILL00045636,ACCT003803,CUST003803,2024-12,Commercial,KERN,Account Status Review,Low,Closed,2025-01-03,2025-01-29
SR00000625,EXC00001118,BILL00013884,ACCT001157,CUST001157,2024-12,Residential,SOLANO,Account Status Review,Critical,In Progress,2025-01-03,
SR00000626,EXC00003552,BILL00039075,ACCT003257,CUST003257,2024-03,Residential,ALAMEDA,Missing Read Investigation,High,Closed,2024-04-03,2024-04-30
SR00000627,EXC00002482,BILL00027859,ACCT002322,CUST002322,2024-07,Residential,PLACER,Account Status Review,High,Closed,2024-08-03,2024-08-09
SR00000628,EXC00003636,BILL00039956,ACCT003330,CUST003330,2024-08,Residential,KERN,Account Status Review,Low,Open,2024-09-03,
SR00000629,EXC00004940,BILL00054218,ACCT004519,CUST004519,2024-02,Residential,PLACER,Account Status Review,Medium,Closed,2024-03-03,2024-03-16
SR00000630,EXC00004715,BILL00052127,ACCT004344,CUST004344,2024-11,Commercial,MADERA,Account Status Review,Medium,In Progress,2024-12-03,
SR00000631,EXC00002906,BILL00033449,ACCT002788,CUST002788,2024-05,Residential,YOLO,Account Status Review,Low,Closed,2024-06-03,2024-06-29
SR00000632,EXC00003427,BILL00037686,ACCT003141,CUST003141,2024-06,Residential,SANTA CLARA,Account Status Review,Medium,In Progress,2024-07-03,
SR00000633,EXC00000439,BILL00005419,ACCT000452,CUST000452,2024-07,Residential,ALAMEDA,Account Status Review,Medium,Closed,2024-08-03,2024-08-17
SR00000634,EXC00003211,BILL00036091,ACCT003008,CUST003008,2024-07,Residential,ALAMEDA,Account Status Review,High,Cancelled,2024-08-03,2024-08-29
SR00000635,EXC00002396,BILL00027284,ACCT002274,CUST002274,2024-08,Residential,CONTRA COSTA,Missing Read Investigation,Low,In Progress,2024-09-03,
SR00000636,EXC00002358,BILL00026873,ACCT002240,CUST002240,2024-05,Residential,KERN,Account Status Review,High,Closed,2024-06-03,2024-06-06
SR00000637,EXC00003966,BILL00044281,ACCT003691,CUST003691,2024-01,Commercial,KERN,Meter Data Investigation,Low,Closed,2024-02-03,2024-02-06
SR00000638,EXC00004167,BILL00045884,ACCT003824,CUST003824,2024-08,Residential,CONTRA COSTA,Missing Read Investigation,Medium,Closed,2024-09-03,2024-09-08
SR00000639,EXC00000150,BILL00002283,ACCT000191,CUST000191,2024-03,Residential,ALAMEDA,Meter Data Investigation,Medium,Closed,2024-04-03,2024-04-10
SR00000640,EXC00000587,BILL00007495,ACCT000625,CUST000625,2024-07,Residential,CONTRA COSTA,Account Status Review,High,Closed,2024-08-03,2024-08-10
SR00000641,EXC00005062,BILL00055165,ACCT004598,CUST004598,2024-01,Residential,SAN MATEO,Account Status Review,Medium,Closed,2024-02-03,2024-02-19
SR00000642,EXC00000438,BILL00005418,ACCT000452,CUST000452,2024-06,Residential,ALAMEDA,Account Status Review,High,Open,2024-07-03,
SR00000643,EXC00000013,BILL00000181,ACCT000016,CUST000016,2024-01,Residential,SANTA CLARA,Meter Data Investigation,Medium,Closed,2024-02-03,2024-02-05
SR00000644,EXC00000094,BILL00001203,ACCT000101,CUST000101,2024-03,Residential,KERN,Account Status Review,Low,Open,2024-04-03,
SR00000645,EXC00003796,BILL00042141,ACCT003512,CUST003512,2024-09,Residential,SANTA BARBARA,Account Status Review,High,Closed,2024-10-03,2024-10-18
SR00000646,EXC00001996,BILL00023467,ACCT001956,CUST001956,2024-07,Industrial,SAN MATEO,Missing Read Investigation,Low,Closed,2024-08-03,2024-08-20
SR00000647,EXC00002772,BILL00030505,ACCT002543,CUST002543,2024-01,Commercial,NEVADA,Account Status Review,Medium,Open,2024-02-03,
SR00000648,EXC00000643,BILL00008063,ACCT000672,CUST000672,2024-11,Commercial,ALAMEDA,Missing Read Investigation,Medium,In Progress,2024-12-03,
SR00000649,EXC00002479,BILL00027856,ACCT002322,CUST002322,2024-04,Residential,PLACER,Account Status Review,Medium,Closed,2024-05-03,2024-05-24
SR00000650,EXC00004335,BILL00047813,ACCT003985,CUST003985,2024-05,Commercial,CONTRA COSTA,Account Status Review,Low,Closed,2024-06-03,2024-06-24
SR00000651,EXC00000912,BILL00011611,ACCT000968,CUST000968,2024-07,Residential,SANTA CLARA,Missing Read Investigation,Medium,Closed,2024-08-03,2024-08-28
SR00000652,EXC00002293,BILL00026392,ACCT002200,CUST002200,2024-04,Residential,NAPA,Missing Read Investigation,Medium,Cancelled,2024-05-03,2024-05-06
SR00000653,EXC00001164,BILL00014222,ACCT001186,CUST001186,2024-02,Industrial,SAN JOAQUIN,Account Status Review,Medium,Closed,2024-03-03,2024-03-09
SR00000654,EXC00000722,BILL00008556,ACCT000713,CUST000713,2024-12,Residential,KERN,Account Status Review,Medium,In Progress,2025-01-03,
SR00000655,EXC00004288,BILL00047428,ACCT003953,CUST003953,2024-04,Agriculture And Water Pumping,CONTRA COSTA,Account Status Review,Medium,Closed,2024-05-03,2024-05-27
SR00000656,EXC00002314,BILL00026560,ACCT002214,CUST002214,2024-04,Agriculture And Water Pumping,KERN,Account Status Review,Low,Closed,2024-05-03,2024-05-31
SR00000657,EXC00004564,BILL00050542,ACCT004212,CUST004212,2024-10,Residential,SUTTER,Account Status Review,Low,In Progress,2024-11-03,
SR00000658,EXC00001469,BILL00017553,ACCT001463,CUST001463,2024-09,Residential,NAPA,Meter Data Investigation,High,Open,2024-10-03,
SR00000659,EXC00004318,BILL00047598,ACCT003967,CUST003967,2024-06,Residential,NEVADA,Account Status Review,Low,Open,2024-07-03,
SR00000660,EXC00002313,BILL00026559,ACCT002214,CUST002214,2024-03,Agriculture And Water Pumping,KERN,Account Status Review,Low,Closed,2024-04-03,2024-04-15
SR00000661,EXC00002898,BILL00033319,ACCT002777,CUST002777,2024-07,Residential,SAN MATEO,Meter Data Investigation,Low,Closed,2024-08-03,2024-09-01
SR00000662,EXC00000654,BILL00008179,ACCT000682,CUST000682,2024-07,Residential,KERN,Account Status Review,Critical,Closed,2024-08-03,2024-08-27
SR00000663,EXC00000430,BILL00005399,ACCT000450,CUST000450,2024-11,Residential,SANTA CLARA,Account Status Review,Low,Closed,2024-12-03,2024-12-10
SR00000664,EXC00001515,BILL00017999,ACCT001500,CUST001500,2024-11,Commercial,MERCED,Account Status Review,Critical,Closed,2024-12-03,2024-12-31
SR00000665,EXC00002345,BILL00026825,ACCT002236,CUST002236,2024-05,Residential,KERN,Account Status Review,Medium,Closed,2024-06-03,2024-06-08
SR00000666,EXC00001269,BILL00015533,ACCT001295,CUST001295,2024-05,Commercial,MONTEREY,Missing Read Investigation,Low,Open,2024-06-03,
SR00000667,EXC00004846,BILL00053177,ACCT004432,CUST004432,2024-05,Residential,SANTA CLARA,Meter Data Investigation,Low,Closed,2024-06-03,2024-06-17
SR00000668,EXC00003334,BILL00036951,ACCT003080,CUST003080,2024-03,Industrial,KERN,Account Status Review,Low,Open,2024-04-03,
SR00000669,EXC00001938,BILL00022987,ACCT001916,CUST001916,2024-07,Residential,SANTA CLARA,Account Status Review,Medium,In Progress,2024-08-03,
SR00000670,EXC00000064,BILL00000896,ACCT000075,CUST000075,2024-08,Residential,KINGS,Account Status Review,High,Closed,2024-09-03,2024-09-20
SR00000671,EXC00002373,BILL00026994,ACCT002250,CUST002250,2024-06,Residential,SAN JOAQUIN,Account Status Review,Medium,Cancelled,2024-07-03,2024-07-19
SR00000672,EXC00002226,BILL00025486,ACCT002124,CUST002124,2024-10,Residential,MONTEREY,Account Status Review,Medium,Closed,2024-11-03,2024-11-24
SR00000673,EXC00004763,BILL00052376,ACCT004365,CUST004365,2024-08,Residential,ALAMEDA,Missing Read Investigation,Medium,In Progress,2024-09-03,
SR00000674,EXC00002451,BILL00027691,ACCT002308,CUST002308,2024-07,Residential,ALAMEDA,Account Status Review,Medium,In Progress,2024-08-03,
SR00000675,EXC00005298,BILL00058196,ACCT004850,CUST004850,2024-08,Residential,KERN,Meter Data Investigation,Medium,Closed,2024-09-03,2024-09-09
SR00000676,EXC00003825,BILL00042824,ACCT003569,CUST003569,2024-08,Residential,KERN,Account Status Review,High,Closed,2024-09-03,2024-09-29
SR00000677,EXC00002940,BILL00033605,ACCT002801,CUST002801,2024-05,Residential,CONTRA COSTA,Missing Read Investigation,Medium,In Progress,2024-06-03,
SR00000678,EXC00001091,BILL00013695,ACCT001142,CUST001142,2024-03,Residential,SAN MATEO,Account Status Review,Medium,Open,2024-04-03,
SR00000679,EXC00002724,BILL00030090,ACCT002508,CUST002508,2024-06,Residential,ALAMEDA,Account Status Review,Low,Closed,2024-07-03,2024-07-31
SR00000680,EXC00001546,BILL00018568,ACCT001548,CUST001548,2024-04,Residential,KERN,Account Status Review,Medium,Open,2024-05-03,
SR00000681,EXC00002623,BILL00029050,ACCT002421,CUST002421,2024-10,Residential,SANTA CLARA,Account Status Review,High,Closed,2024-11-03,2024-11-10
SR00000682,EXC00005070,BILL00055173,ACCT004598,CUST004598,2024-09,Residential,SAN MATEO,Account Status Review,Low,Open,2024-10-03,
SR00000683,EXC00001457,BILL00017451,ACCT001455,CUST001455,2024-03,Residential,SONOMA,Account Status Review,Critical,Open,2024-04-03,
SR00000684,EXC00000288,BILL00003747,ACCT000313,CUST000313,2024-03,Residential,YOLO,Account Status Review,Medium,Closed,2024-04-03,2024-04-12
SR00000685,EXC00003642,BILL00039966,ACCT003331,CUST003331,2024-06,Residential,SOLANO,Missing Read Investigation,Low,Closed,2024-07-03,2024-07-04
