customer_id,customer_segment,county,customer_status,customer_start_date
CUST001615,Residential,SANTA CLARA,Active,2021-09-05
CUST001616,Residential,SOLANO,Active,2019-08-09
CUST001617,Mining,SANTA CLARA,Active,2019-01-31
CUST001618,Residential,MARIN,Active,2020-01-24
CUST001619,Residential,KERN,Active,2018-06-30
CUST001620,Residential,SOLANO,Active,2016-11-02
CUST001621,Residential,SANTA CLARA,Active,2022-12-18
CUST001622,Residential,KERN,Active,2024-12-11
CUST001623,Residential,KERN,Active,2023-11-22
CUST001624,Agriculture And Water Pumping,PLACER,Active,2021-11-18
CUST001625,Residential,SAN JOAQUIN,Active,2017-04-18
CUST001626,Residential,SANTA CLARA,Active,2024-12-27
CUST001627,Residential,SAN JOAQUIN,Active,2023-04-24
CUST001628,Residential,FRESNO,Active,2018-08-05
CUST001629,Residential,SAN FRANCISCO,Active,2017-12-09
CUST001630,Residential,FRESNO,Active,2015-01-04
CUST001631,Residential,KERN,Active,2019-07-13
CUST001632,Residential,SANTA CLARA,Active,2022-12-09
CUST001633,Residential,FRESNO,Active,2020-03-23
CUST001634,Commercial,PLACER,Active,2024-10-11
CUST001635,Industrial,SANTA BARBARA,Active,2024-01-08
CUST001636,Residential,SAN MATEO,Active,2020-03-08
CUST001637,Residential,SONOMA,Active,2020-04-06
CUST001638,Residential,NEVADA,Active,2018-07-09
CUST001639,Mining,SANTA CLARA,Active,2016-06-18
CUST001640,Industrial,KERN,Active,2023-01-29
CUST001641,Residential,MADERA,Pending Close,2024-06-09
CUST001642,Commercial,MERCED,Active,2017-12-20
CUST001643,Residential,KERN,Active,2018-10-11
CUST001644,Residential,SONOMA,Active,2016-10-07
CUST001645,Residential,ALAMEDA,Active,2015-01-24
CUST001646,Residential,KERN,Active,2018-08-09
CUST001647,Residential,SONOMA,Active,2016-07-10
CUST001648,Commercial,SONOMA,Active,2022-07-01
CUST001649,Residential,FRESNO,Active,2015-12-22
CUST001650,Residential,BUTTE,Active,2020-06-30
CUST001651,Residential,SANTA CLARA,Active,2017-05-19
CUST001652,Residential,MONTEREY,Active,2023-03-08
CUST001653,Residential,ALAMEDA,Active,2016-07-28
CUST001654,Residential,SANTA CLARA,Active,2015-01-29
CUST001655,Residential,ALAMEDA,Active,2021-08-01
CUST001656,Industrial,KERN,Active,2015-12-31
CUST001657,Residential,ALAMEDA,Inactive,2022-04-09
CUST001658,Residential,ALAMEDA,Pending Close,2016-02-13
CUST001659,Residential,SANTA CLARA,Active,2024-02-20
CUST001660,Residential,ALAMEDA,Active,2018-08-07
CUST001661,Residential,SAN FRANCISCO,Active,2022-02-27
CUST001662,Residential,KERN,Pending Close,2018-03-22
CUST001663,Commercial,SAN MATEO,Active,2015-08-07
CUST001664,Residential,SOLANO,Active,2021-01-29
CUST001665,Mining,SONOMA,Active,2016-08-30
CUST001666,Commercial,MADERA,Active,2017-11-01
CUST001667,Residential,ALAMEDA,Active,2019-03-20
CUST001668,Industrial,SOLANO,Active,2024-05-26
CUST001669,Residential,SANTA CLARA,Active,2017-05-07
CUST001670,Commercial,SANTA CLARA,Active,2019-05-22
CUST001671,Residential,SAN MATEO,Active,2022-05-28
CUST001672,Commercial,SAN JOAQUIN,Active,2017-08-26
CUST001673,Commercial,ALAMEDA,Active,2019-02-09
CUST001674,Commercial,CONTRA COSTA,Active,2024-12-27
CUST001675,Residential,SANTA CLARA,Active,2018-01-10
CUST001676,Residential,BUTTE,Active,2019-06-29
CUST001677,Residential,SANTA BARBARA,Active,2019-09-13
CUST001678,Residential,ALAMEDA,Active,2024-05-04
CUST001679,Residential,SAN FRANCISCO,Active,2021-10-24
CUST001680,Residential,PLACER,Active,2016-09-08
CUST001681,Residential,FRESNO,Active,2015-08-14
CUST001682,"Transportation, Communications, & Utilities",ALAMEDA,Active,2021-08-15
CUST001683,Residential,MONTEREY,Active,2015-01-28
CUST001684,Commercial,ALAMEDA,Active,2023-05-14
CUST001685,Residential,FRESNO,Inactive,2017-09-21
CUST001686,Commercial,CONTRA COSTA,Active,2015-01-16
CUST001687,Commercial,MARIN,Active,2024-03-02
CUST001688,Residential,SAN MATEO,Active,2015-11-29
CUST001689,Residential,SAN FRANCISCO,Active,2016-04-27
CUST001690,Residential,CONTRA COSTA,Active,2016-07-19
CUST001691,Residential,MERCED,Active,2024-03-13
CUST001692,Residential,SANTA CLARA,Active,2020-12-01
CUST001693,Residential,FRESNO,Active,2020-09-16
CUST001694,Residential,SAN JOAQUIN,Active,2016-03-29
CUST001695,Residential,SAN FRANCISCO,Active,2022-08-21
CUST001696,Residential,SOLANO,Active,2015-06-15
CUST001697,Residential,FRESNO,Active,2022-07-04
CUST001698,Residential,SAN MATEO,Active,2021-03-02
CUST001699,Agriculture And Water Pumping,SAN JOAQUIN,Active,2017-05-27
CUST001700,Residential,ALAMEDA,Active,2015-09-02
CUST001701,Agriculture And Water Pumping,SAN FRANCISCO,Active,2020-03-09
CUST001702,Residential,SOLANO,Active,2018-09-18
CUST001703,Residential,MARIN,Active,2017-07-31
CUST001704,Residential,ALAMEDA,Active,2024-06-29
CUST001705,Residential,KERN,Active,2022-11-08
CUST001706,Residential,SAN JOAQUIN,Active,2021-12-29
CUST001707,Residential,MENDOCINO,Inactive,2020-05-06
CUST001708,Residential,SAN FRANCISCO,Pending Close,2023-02-19
CUST001709,Residential,FRESNO,Active,2023-09-28
CUST001710,Residential,SONOMA,Active,2018-07-06
CUST001711,Residential,SANTA CLARA,Active,2019-10-12
CUST001712,Residential,ALAMEDA,Active,2016-02-14
CUST001713,Residential,FRESNO,Active,2021-06-15
CUST001714,Residential,SAN JOAQUIN,Active,2020-10-16
CUST001715,Residential,BUTTE,Active,2020-12-01
CUST001716,Mining,KERN,Active,2021-03-17
CUST001717,Residential,SANTA CLARA,Active,2021-03-17
CUST001718,Residential,KERN,Active,2019-02-05
CUST001719,"Transportation, Communications, & Utilities",SANTA CLARA,Active,2022-08-09
CUST001720,Residential,ALAMEDA,Active,2022-08-28
CUST001721,Residential,MERCED,Active,2023-03-10
CUST001722,Residential,GLENN,Active,2016-01-21
CUST001723,Residential,SAN JOAQUIN,Active,2024-03-23
CUST001724,Residential,KERN,Active,2017-07-18
CUST001725,Residential,SAN LUIS OBISPO,Active,2024-02-07
CUST001726,Residential,SANTA CLARA,Active,2016-02-09
CUST001727,Residential,SAN MATEO,Active,2016-05-06
CUST001728,Streetlighting,SANTA CLARA,Active,2015-12-23
CUST001729,Commercial,KINGS,Active,2024-07-31
CUST001730,Residential,SAN JOAQUIN,Active,2015-08-03
CUST001731,Residential,KERN,Active,2018-11-04
CUST001732,Residential,SANTA CLARA,Active,2017-01-21
CUST001733,Residential,TUOLUMNE,Active,2017-04-06
CUST001734,Residential,SAN MATEO,Active,2018-05-22
CUST001735,Residential,SANTA CLARA,Active,2018-01-26
CUST001736,Commercial,SAN FRANCISCO,Active,2022-01-19
CUST001737,Residential,SUTTER,Active,2023-02-11
CUST001738,Residential,CONTRA COSTA,Active,2016-10-27
CUST001739,Residential,ALAMEDA,Active,2024-11-08
CUST001740,Residential,AMADOR,Active,2022-07-20
CUST001741,Commercial,SANTA CLARA,Active,2020-07-21
CUST001742,Residential,SANTA CLARA,Active,2022-01-26
CUST001743,Residential,SAN FRANCISCO,Active,2016-07-07
CUST001744,Residential,BUTTE,Pending Close,2019-04-22
CUST001745,Residential,KERN,Active,2015-11-24
CUST001746,Residential,SHASTA,Active,2023-01-28
CUST001747,Residential,FRESNO,Active,2018-04-03
CUST001748,Residential,GLENN,Active,2023-09-23
CUST001749,Residential,SHASTA,Active,2015-05-30
CUST001750,Residential,KERN,Active,2024-10-29
CUST001751,Residential,ALAMEDA,Active,2017-11-21
CUST001752,Residential,SAN FRANCISCO,Active,2016-10-18
CUST001753,Residential,ALAMEDA,Active,2022-10-24
CUST001754,Residential,SANTA CLARA,Active,2020-04-20
CUST001755,"Transportation, Communications, & Utilities",CONTRA COSTA,Active,2015-10-20
CUST001756,Commercial,KERN,Active,2023-02-14
CUST001757,Agriculture And Water Pumping,SAN JOAQUIN,Active,2022-06-29
CUST001758,Residential,SAN FRANCISCO,Active,2017-08-14
CUST001759,Residential,YUBA,Active,2023-11-23
CUST001760,Residential,ALAMEDA,Active,2017-12-20
CUST001761,Residential,ALAMEDA,Active,2019-06-01
CUST001762,Commercial,SANTA CLARA,Active,2016-02-20
CUST001763,Residential,SANTA CLARA,Active,2024-06-16
CUST001764,Residential,ALAMEDA,Active,2022-03-30
CUST001765,Residential,MERCED,Active,2020-08-16
CUST001766,Residential,SONOMA,Active,2017-07-06
CUST001767,Residential,KINGS,Active,2015-03-26
CUST001768,Residential,ALAMEDA,Active,2022-09-22
CUST001769,Residential,MONTEREY,Active,2017-08-14
CUST001770,Residential,ALAMEDA,Active,2018-11-22
CUST001771,Residential,SANTA CLARA,Active,2020-04-19
CUST001772,Residential,MONTEREY,Active,2019-11-30
CUST001773,Commercial,SANTA BARBARA,Active,2018-11-17
CUST001774,Agriculture And Water Pumping,SANTA CLARA,Active,2017-12-06
CUST001775,Residential,KERN,Pending Close,2024-05-05
CUST001776,Residential,ALAMEDA,Active,2019-03-02
CUST001777,Residential,SOLANO,Active,2022-04-07
CUST001778,Residential,KERN,Active,2019-02-10
CUST001779,Residential,SHASTA,Active,2021-10-09
CUST001780,Commercial,CONTRA COSTA,Active,2021-10-09
CUST001781,Residential,SAN MATEO,Active,2017-01-05
CUST001782,Commercial,KERN,Active,2022-10-09
CUST001783,Residential,KERN,Active,2022-01-06
CUST001784,Residential,ALAMEDA,Active,2018-02-26
CUST001785,Residential,SOLANO,Active,2018-06-26
CUST001786,Commercial,MONTEREY,Active,2017-01-10
CUST001787,Residential,SUTTER,Active,2020-02-06
CUST001788,Residential,SAN JOAQUIN,Active,2015-05-11
CUST001789,Residential,BUTTE,Active,2019-10-30
CUST001790,Residential,SAN FRANCISCO,Active,2019-09-09
CUST001791,Residential,SAN JOAQUIN,Active,2015-11-19
CUST001792,Residential,ALAMEDA,Active,2017-04-02
CUST001793,Residential,KERN,Pending Close,2016-06-26
CUST001794,Residential,ALAMEDA,Active,2020-10-14
CUST001795,Residential,KERN,Active,2022-07-28
CUST001796,Residential,ALAMEDA,Active,2023-09-08
CUST001797,Residential,KINGS,Active,2020-01-30
CUST001798,Residential,ALAMEDA,Active,2020-09-09
CUST001799,Residential,SANTA CLARA,Active,2017-06-03
CUST001800,Residential,PLACER,Active,2015-07-10
CUST001801,Agriculture And Water Pumping,CONTRA COSTA,Active,2024-12-28
CUST001802,Residential,SANTA CLARA,Active,2016-02-19
CUST001803,Residential,SANTA CLARA,Active,2020-01-13
CUST001804,Residential,KERN,Pending Close,2022-08-26
CUST001805,Residential,KERN,Pending Close,2019-12-19
CUST001806,Residential,SAN JOAQUIN,Active,2024-10-11
CUST001807,Residential,SOLANO,Active,2019-10-27
CUST001808,Residential,KERN,Active,2017-12-05
CUST001809,Residential,SAN MATEO,Active,2023-08-27
CUST001810,Residential,ALAMEDA,Active,2019-09-18
CUST001811,Residential,MERCED,Inactive,2016-01-10
CUST001812,Residential,CONTRA COSTA,Inactive,2024-01-31
CUST001813,Residential,CONTRA COSTA,Active,2016-07-11
CUST001814,Residential,MERCED,Active,2018-07-04
CUST001815,Residential,KERN,Active,2024-05-16
CUST001816,Agriculture And Water Pumping,SANTA CLARA,Active,2020-04-28
CUST001817,Residential,ALAMEDA,Active,2019-05-16
CUST001818,Residential,TUOLUMNE,Active,2018-02-02
CUST001819,Residential,BUTTE,Active,2018-09-22
CUST001820,Residential,FRESNO,Active,2024-11-06
CUST001821,Residential,KERN,Active,2018-08-17
CUST001822,Residential,PLACER,Active,2018-01-05
CUST001823,Residential,HUMBOLDT,Active,2019-03-15
CUST001824,Residential,KINGS,Active,2018-06-07
CUST001825,Residential,SANTA CLARA,Active,2019-08-30
CUST001826,Residential,SAN JOAQUIN,Active,2022-03-10
CUST001827,Residential,SANTA CLARA,Active,2015-02-01
CUST001828,Agriculture And Water Pumping,SANTA CLARA,Active,2019-06-20
CUST001829,Commercial,FRESNO,Active,2015-02-27
CUST001830,Residential,KERN,Active,2018-02-01
CUST001831,"Transportation, Communications, & Utilities",MENDOCINO,Active,2015-11-08
CUST001832,Residential,SANTA CLARA,Active,2019-10-19
CUST001833,Residential,KERN,Active,2023-08-05
CUST001834,Residential,YOLO,Active,2020-06-24
CUST001835,Commercial,SONOMA,Active,2022-06-30
CUST001836,Residential,SANTA CLARA,Active,2018-10-29
CUST001837,Residential,SAN MATEO,Active,2019-11-18
CUST001838,Residential,SANTA CRUZ,Active,2021-04-01
CUST001839,Industrial,SANTA CLARA,Active,2022-05-14
CUST001840,Residential,KINGS,Active,2023-09-19
CUST001841,Residential,YOLO,Active,2018-11-13
CUST001842,Residential,SANTA CLARA,Active,2018-12-02
CUST001843,Residential,SANTA CLARA,Active,2023-07-23
CUST001844,Residential,SANTA CLARA,Active,2017-03-12
CUST001845,Industrial,CALAVERAS,Pending Close,2015-08-27
CUST001846,Residential,SANTA CLARA,Active,2019-11-11
CUST001847,Residential,KERN,Active,2018-08-11
CUST001848,Residential,KERN,Active,2015-04-22
CUST001849,Commercial,SAN LUIS OBISPO,Active,2023-08-26
CUST001850,Residential,CONTRA COSTA,Inactive,2021-11-28
CUST001851,Residential,SANTA CLARA,Active,2021-06-09
CUST001852,Commercial,MENDOCINO,Active,2018-08-21
CUST001853,Commercial,SONOMA,Active,2015-10-17
CUST001854,Commercial,MERCED,Active,2021-03-05
CUST001855,Commercial,CONTRA COSTA,Active,2022-12-25
CUST001856,Residential,ALAMEDA,Active,2019-12-15
CUST001857,Residential,SANTA CRUZ,Active,2016-08-04
CUST001858,Residential,ALAMEDA,Active,2016-01-05
CUST001859,Commercial,CALAVERAS,Active,2015-08-08
CUST001860,Residential,SANTA BARBARA,Active,2024-01-16
CUST001861,Residential,CONTRA COSTA,Active,2022-10-20
CUST001862,Residential,CALAVERAS,Active,2022-11-06
CUST001863,Residential,LAKE,Active,2020-03-11
CUST001864,Residential,SANTA CLARA,Active,2015-12-15
CUST001865,"Transportation, Communications, & Utilities",PLACER,Active,2021-04-21
CUST001866,Industrial,ALAMEDA,Active,2016-03-27
CUST001867,Residential,KERN,Active,2020-12-29
CUST001868,Residential,SANTA CLARA,Active,2023-08-07
CUST001869,Residential,SAN FRANCISCO,Active,2015-03-30
CUST001870,Residential,LAKE,Active,2017-05-20
CUST001871,Commercial,KERN,Pending Close,2018-03-05
CUST001872,Residential,SANTA CLARA,Active,2020-08-04
CUST001873,Residential,SANTA CRUZ,Active,2020-02-18
CUST001874,Commercial,SAN MATEO,Active,2016-06-06
CUST001875,Residential,BUTTE,Active,2022-05-31
CUST001876,Residential,KERN,Active,2023-03-18
CUST001877,Residential,SANTA CLARA,Active,2017-06-28
CUST001878,Residential,SANTA CLARA,Active,2016-03-17
CUST001879,Residential,MERCED,Active,2015-02-07
CUST001880,Residential,ALAMEDA,Active,2020-02-24
CUST001881,Residential,MERCED,Active,2023-12-24
CUST001882,Commercial,SANTA CLARA,Active,2015-07-29
CUST001883,Residential,ALAMEDA,Active,2022-01-04
CUST001884,Residential,KERN,Active,2024-05-24
CUST001885,Residential,SUTTER,Active,2019-05-20
CUST001886,Residential,MENDOCINO,Active,2023-05-31
CUST001887,Residential,SANTA CLARA,Active,2017-09-07
CUST001888,Residential,SAN MATEO,Active,2016-01-16
CUST001889,Residential,SANTA CLARA,Active,2022-11-15
CUST001890,Mining,KERN,Active,2019-04-10
CUST001891,Residential,KERN,Active,2022-12-16
CUST001892,Residential,SONOMA,Active,2016-01-29
CUST001893,Commercial,MENDOCINO,Active,2017-12-09
CUST001894,Residential,KERN,Active,2016-01-31
CUST001895,Residential,KERN,Active,2019-11-12
CUST001896,Residential,SONOMA,Active,2020-09-10
CUST001897,Residential,SAN JOAQUIN,Active,2016-06-28
CUST001898,Residential,CONTRA COSTA,Active,2022-07-22
CUST001899,Residential,ALAMEDA,Active,2024-01-19
CUST001900,Residential,KERN,Active,2023-06-25
CUST001901,Residential,SANTA CLARA,Active,2024-12-04
CUST001902,Residential,SANTA CLARA,Inactive,2024-08-06
CUST001903,Residential,CONTRA COSTA,Active,2017-12-20
CUST001904,Residential,SANTA BARBARA,Active,2016-07-06
CUST001905,Residential,ALAMEDA,Active,2019-01-04
CUST001906,Residential,CONTRA COSTA,Active,2018-02-27
CUST001907,Agriculture And Water Pumping,SANTA CLARA,Active,2018-10-09
CUST001908,Residential,SAN JOAQUIN,Active,2021-02-23
CUST001909,Residential,BUTTE,Active,2022-10-17
CUST001910,Residential,KERN,Active,2019-08-14
CUST001911,Residential,KERN,Active,2019-10-06
CUST001912,Commercial,HUMBOLDT,Active,2016-11-24
CUST001913,Streetlighting,SANTA CLARA,Active,2024-06-04
CUST001914,Residential,SANTA CLARA,Active,2021-01-03
CUST001915,Residential,ALAMEDA,Active,2019-10-06
CUST001916,Residential,SANTA CLARA,Pending Close,2016-05-12
CUST001917,Commercial,MARIN,Active,2020-09-26
CUST001918,Residential,CALAVERAS,Pending Close,2022-09-18
CUST001919,Residential,EL DORADO,Active,2022-05-22
CUST001920,Residential,KERN,Active,2018-04-10
CUST001921,Residential,TUOLUMNE,Active,2016-09-04
CUST001922,Residential,CONTRA COSTA,Active,2022-07-09
CUST001923,Residential,SANTA CLARA,Active,2018-08-31
CUST001924,Residential,SAN FRANCISCO,Inactive,2016-01-11
CUST001925,Residential,EL DORADO,Active,2017-03-16
CUST001926,Residential,CONTRA COSTA,Active,2017-07-09
CUST001927,Residential,KERN,Active,2017-05-24
CUST001928,Residential,SANTA BARBARA,Active,2024-11-13
CUST001929,Residential,FRESNO,Active,2022-10-28
CUST001930,Residential,SANTA BARBARA,Active,2018-12-14
CUST001931,Residential,ALAMEDA,Active,2023-01-31
CUST001932,Residential,SANTA CLARA,Active,2018-11-20
CUST001933,Residential,KERN,Active,2019-03-26
CUST001934,Residential,SANTA CLARA,Active,2018-04-25
CUST001935,Residential,NAPA,Active,2017-10-02
CUST001936,Commercial,KERN,Active,2020-09-11
CUST001937,Residential,ALAMEDA,Active,2020-10-17
CUST001938,Commercial,MERCED,Active,2016-08-14
CUST001939,Residential,KERN,Active,2018-04-29
CUST001940,Residential,ALAMEDA,Active,2020-11-18
CUST001941,Residential,SAN JOAQUIN,Active,2019-02-17
CUST001942,Residential,MONTEREY,Active,2018-08-01
CUST001943,Residential,FRESNO,Active,2017-07-02
CUST001944,Residential,CONTRA COSTA,Active,2022-08-12
CUST001945,Residential,SAN FRANCISCO,Active,2016-01-25
CUST001946,Residential,MADERA,Active,2024-12-15
CUST001947,Residential,SANTA CLARA,Active,2015-06-09
CUST001948,Residential,SANTA CLARA,Active,2017-06-10
CUST001949,Residential,MONTEREY,Active,2024-12-04
CUST001950,Residential,CONTRA COSTA,Active,2017-12-06
CUST001951,Residential,MADERA,Pending Close,2023-11-05
CUST001952,Residential,KERN,Active,2019-01-09
CUST001953,Residential,KERN,Active,2016-11-26
CUST001954,Residential,CONTRA COSTA,Active,2017-01-27
CUST001955,Streetlighting,SAN JOAQUIN,Active,2022-01-14
CUST001956,Industrial,SAN MATEO,Active,2022-08-11
CUST001957,Residential,PLACER,Active,2021-01-11
CUST001958,Residential,FRESNO,Inactive,2015-12-05
CUST001959,Residential,FRESNO,Active,2020-05-30
CUST001960,Residential,MARIPOSA,Active,2024-05-29
CUST001961,Residential,PLACER,Inactive,2017-03-05
CUST001962,Residential,KERN,Active,2019-09-19
CUST001963,Commercial,NAPA,Active,2019-05-17
CUST001964,Residential,SANTA BARBARA,Active,2023-10-25
CUST001965,Residential,ALAMEDA,Active,2017-06-17
CUST001966,Residential,SANTA CLARA,Active,2018-03-13
CUST001967,Residential,SAN JOAQUIN,Active,2015-04-13
CUST001968,Residential,SAN MATEO,Active,2022-10-30
CUST001969,Residential,FRESNO,Active,2015-04-03
CUST001970,Residential,KERN,Active,2017-09-01
CUST001971,Residential,SANTA CLARA,Active,2024-03-11
CUST001972,Commercial,SAN LUIS OBISPO,Active,2018-12-18
CUST001973,Residential,CONTRA COSTA,Active,2015-04-29
CUST001974,Residential,KERN,Active,2020-07-25
CUST001975,Residential,SAN FRANCISCO,Active,2020-09-07
CUST001976,Industrial,KERN,Active,2023-05-19
CUST001977,Residential,SOLANO,Active,2019-03-15
CUST001978,Residential,SAN JOAQUIN,Active,2023-06-29
CUST001979,Commercial,MERCED,Active,2022-12-29
CUST001980,Commercial,CONTRA COSTA,Active,2018-10-21
CUST001981,Residential,SANTA CLARA,Active,2022-10-18
CUST001982,Commercial,PLACER,Active,2023-10-15
CUST001983,Residential,TUOLUMNE,Active,2016-04-19
CUST001984,Residential,SAN JOAQUIN,Active,2022-02-23
CUST001985,Residential,SAN JOAQUIN,Active,2024-06-25
CUST001986,Residential,ALAMEDA,Active,2016-03-10
CUST001987,Residential,KERN,Active,2022-10-22
CUST001988,Residential,KERN,Active,2018-06-11
CUST001989,Residential,SANTA CLARA,Active,2015-02-24
CUST001990,Residential,CONTRA COSTA,Inactive,2017-07-19
CUST001991,Residential,NAPA,Active,2018-08-08
CUST001992,Residential,ALAMEDA,Active,2022-08-31
CUST001993,Residential,ALAMEDA,Inactive,2015-11-08
CUST001994,Residential,SANTA CLARA,Active,2019-04-21
CUST001995,Residential,MENDOCINO,Inactive,2023-08-27
CUST001996,Residential,SAN FRANCISCO,Active,2023-12-28
CUST001997,Agriculture And Water Pumping,FRESNO,Active,2017-08-14
CUST001998,Residential,YOLO,Active,2021-06-23
CUST001999,Residential,SAN MATEO,Active,2020-03-15
