meter_id,account_id,meter_type,install_date,meter_status
MTR001744,ACCT001744,Smart Meter,2018-12-29,Inactive
MTR001745,ACCT001745,Smart Meter,2023-08-02,Active
MTR001746,ACCT001746,Smart Meter,2023-02-28,Active
MTR001747,ACCT001747,Smart Meter,2016-05-10,Active
MTR001748,ACCT001748,Smart Meter,2017-05-15,Active
MTR001749,ACCT001749,Smart Meter,2020-01-05,Active
MTR001750,ACCT001750,Smart Meter,2014-10-27,Active
MTR001751,ACCT001751,Smart Meter,2019-05-10,Active
MTR001752,ACCT001752,Smart Meter,2018-01-16,Active
MTR001753,ACCT001753,Smart Meter,2019-07-17,Active
MTR001754,ACCT001754,Smart Meter,2021-02-09,Active
MTR001755,ACCT001755,Smart Meter,2024-04-02,Active
MTR001756,ACCT001756,Smart Meter,2022-04-14,Active
MTR001757,ACCT001757,Smart Meter,2020-08-27,Active
MTR001758,ACCT001758,Smart Meter,2024-07-25,Active
MTR001759,ACCT001759,Smart Meter,2019-05-25,Active
MTR001760,ACCT001760,Smart Meter,2021-10-18,Active
MTR001761,ACCT001761,Legacy Meter,2024-02-07,Active
MTR001762,ACCT001762,Legacy Meter,2015-06-18,Active
MTR001763,ACCT001763,Smart Meter,2017-06-10,Active
MTR001764,ACCT001764,Smart Meter,2018-07-16,Active
MTR001765,ACCT001765,Smart Meter,2017-02-26,Active
MTR001766,ACCT001766,Smart Meter,2024-08-29,Active
MTR001767,ACCT001767,Smart Meter,2018-10-19,Active
MTR001768,ACCT001768,Smart Meter,2018-08-11,Active
MTR001769,ACCT001769,Smart Meter,2021-03-02,Active
MTR001770,ACCT001770,Smart Meter,2022-02-26,Active
MTR001771,ACCT001771,Smart Meter,2014-08-25,Active
MTR001772,ACCT001772,Legacy Meter,2024-01-02,Active
MTR001773,ACCT001773,Smart Meter,2022-04-02,Active
MTR001774,ACCT001774,Smart Meter,2015-12-02,Active
MTR001775,ACCT001775,Smart Meter,2021-09-02,Inactive
MTR001776,ACCT001776,Smart Meter,2015-07-29,Active
MTR001777,ACCT001777,Smart Meter,2023-09-27,Active
MTR001778,ACCT001778,Smart Meter,2023-01-26,Active
MTR001779,ACCT001779,Smart Meter,2022-03-24,Active
MTR001780,ACCT001780,Smart Meter,2022-05-23,Active
MTR001781,ACCT001781,Smart Meter,2018-09-17,Active
MTR001782,ACCT001782,Smart Meter,2016-02-10,Active
MTR001783,ACCT001783,Smart Meter,2018-10-31,Active
MTR001784,ACCT001784,Smart Meter,2014-08-11,Active
MTR001785,ACCT001785,Smart Meter,2017-01-27,Active
MTR001786,ACCT001786,Smart Meter,2024-06-27,Active
MTR001787,ACCT001787,Smart Meter,2021-02-17,Active
MTR001788,ACCT001788,Smart Meter,2022-02-06,Active
MTR001789,ACCT001789,Smart Meter,2020-05-09,Active
MTR001790,ACCT001790,Smart Meter,2017-11-23,Active
MTR001791,ACCT001791,Smart Meter,2018-03-21,Active
MTR001792,ACCT001792,Smart Meter,2019-06-29,Active
MTR001793,ACCT001793,Smart Meter,2015-03-06,Removed
MTR001794,ACCT001794,Smart Meter,2015-06-07,Active
MTR001795,ACCT001795,Smart Meter,2022-03-27,Active
MTR001796,ACCT001796,Smart Meter,2017-10-03,Active
MTR001797,ACCT001797,Smart Meter,2022-02-05,Active
MTR001798,ACCT001798,Smart Meter,2018-04-24,Active
MTR001799,ACCT001799,Smart Meter,2020-11-03,Active
MTR001800,ACCT001800,Smart Meter,2019-05-29,Active
MTR001801,ACCT001801,Smart Meter,2022-05-18,Active
MTR001802,ACCT001802,Smart Meter,2019-09-21,Active
MTR001803,ACCT001803,Smart Meter,2018-10-05,Active
MTR001804,ACCT001804,Smart Meter,2014-04-04,Removed
MTR001805,ACCT001805,Legacy Meter,2020-12-08,Inactive
MTR001806,ACCT001806,Smart Meter,2021-01-08,Active
MTR001807,ACCT001807,Smart Meter,2023-12-15,Active
MTR001808,ACCT001808,Smart Meter,2017-03-19,Active
MTR001809,ACCT001809,Smart Meter,2021-07-27,Active
MTR001810,ACCT001810,Legacy Meter,2024-08-19,Active
MTR001811,ACCT001811,Smart Meter,2015-05-14,Removed
MTR001812,ACCT001812,Smart Meter,2020-08-15,Inactive
MTR001813,ACCT001813,Smart Meter,2016-09-07,Active
MTR001814,ACCT001814,Smart Meter,2021-07-09,Active
MTR001815,ACCT001815,Smart Meter,2015-04-30,Active
MTR001816,ACCT001816,Legacy Meter,2015-10-27,Active
MTR001817,ACCT001817,Smart Meter,2023-06-17,Active
MTR001818,ACCT001818,Smart Meter,2015-09-20,Active
MTR001819,ACCT001819,Smart Meter,2018-08-12,Active
MTR001820,ACCT001820,Smart Meter,2016-01-02,Active
MTR001821,ACCT001821,Smart Meter,2014-07-11,Active
MTR001822,ACCT001822,Smart Meter,2018-11-04,Active
MTR001823,ACCT001823,Smart Meter,2021-11-23,Active
MTR001824,ACCT001824,Smart Meter,2017-05-29,Active
MTR001825,ACCT001825,Smart Meter,2016-12-06,Active
MTR001826,ACCT001826,Smart Meter,2019-12-15,Active
MTR001827,ACCT001827,Smart Meter,2024-08-10,Active
MTR001828,ACCT001828,Smart Meter,2021-08-06,Active
MTR001829,ACCT001829,Smart Meter,2022-06-06,Active
MTR001830,ACCT001830,Smart Meter,2015-11-27,Active
MTR001831,ACCT001831,Legacy Meter,2017-02-13,Active
MTR001832,ACCT001832,Smart Meter,2015-07-18,Active
MTR001833,ACCT001833,Smart Meter,2020-08-10,Active
MTR001834,ACCT001834,Smart Meter,2022-07-15,Active
MTR001835,ACCT001835,Legacy Meter,2020-09-06,Active
MTR001836,ACCT001836,Smart Meter,2022-03-21,Active
MTR001837,ACCT001837,Smart Meter,2014-01-23,Active
MTR001838,ACCT001838,Smart Meter,2022-10-08,Active
MTR001839,ACCT001839,Smart Meter,2022-10-04,Active
MTR001840,ACCT001840,Smart Meter,2015-03-21,Active
MTR001841,ACCT001841,Legacy Meter,2016-02-16,Active
MTR001842,ACCT001842,Smart Meter,2019-08-07,Active
MTR001843,ACCT001843,Smart Meter,2023-04-04,Active
MTR001844,ACCT001844,Smart Meter,2015-12-09,Active
MTR001845,ACCT001845,Smart Meter,2015-03-09,Inactive
MTR001846,ACCT001846,Smart Meter,2015-04-18,Active
MTR001847,ACCT001847,Smart Meter,2014-02-17,Active
MTR001848,ACCT001848,Smart Meter,2019-03-30,Active
MTR001849,ACCT001849,Smart Meter,2017-01-10,Active
MTR001850,ACCT001850,Smart Meter,2022-09-16,Inactive
MTR001851,ACCT001851,Smart Meter,2020-04-29,Active
MTR001852,ACCT001852,Smart Meter,2019-03-06,Active
MTR001853,ACCT001853,Smart Meter,2022-06-30,Active
MTR001854,ACCT001854,Smart Meter,2014-12-24,Active
MTR001855,ACCT001855,Smart Meter,2015-07-22,Active
MTR001856,ACCT001856,Legacy Meter,2015-04-25,Active
MTR001857,ACCT001857,Smart Meter,2016-05-16,Active
MTR001858,ACCT001858,Smart Meter,2022-12-05,Active
MTR001859,ACCT001859,Smart Meter,2016-10-25,Active
MTR001860,ACCT001860,Smart Meter,2023-03-12,Active
MTR001861,ACCT001861,Smart Meter,2018-12-19,Active
MTR001862,ACCT001862,Smart Meter,2024-03-17,Active
MTR001863,ACCT001863,Smart Meter,2017-11-18,Active
MTR001864,ACCT001864,Smart Meter,2023-08-28,Active
MTR001865,ACCT001865,Smart Meter,2015-12-09,Active
MTR001866,ACCT001866,Smart Meter,2020-10-09,Active
MTR001867,ACCT001867,Smart Meter,2016-11-16,Active
MTR001868,ACCT001868,Smart Meter,2014-05-07,Active
MTR001869,ACCT001869,Smart Meter,2019-12-23,Active
MTR001870,ACCT001870,Smart Meter,2023-11-16,Active
MTR001871,ACCT001871,Smart Meter,2020-07-06,Inactive
MTR001872,ACCT001872,Smart Meter,2018-07-11,Active
MTR001873,ACCT001873,Smart Meter,2020-09-05,Active
MTR001874,ACCT001874,Smart Meter,2014-01-08,Active
MTR001875,ACCT001875,Smart Meter,2015-09-05,Active
MTR001876,ACCT001876,Smart Meter,2017-07-08,Active
MTR001877,ACCT001877,Smart Meter,2017-05-07,Active
MTR001878,ACCT001878,Smart Meter,2015-08-21,Active
MTR001879,ACCT001879,Smart Meter,2018-10-30,Active
MTR001880,ACCT001880,Smart Meter,2015-01-21,Active
MTR001881,ACCT001881,Smart Meter,2020-11-24,Active
MTR001882,ACCT001882,Smart Meter,2014-06-28,Active
MTR001883,ACCT001883,Smart Meter,2020-11-02,Active
MTR001884,ACCT001884,Smart Meter,2023-01-25,Active
MTR001885,ACCT001885,Smart Meter,2023-11-05,Active
MTR001886,ACCT001886,Smart Meter,2016-03-25,Active
MTR001887,ACCT001887,Smart Meter,2024-06-14,Active
MTR001888,ACCT001888,Smart Meter,2022-11-29,Active
MTR001889,ACCT001889,Smart Meter,2018-12-23,Active
MTR001890,ACCT001890,Smart Meter,2014-12-24,Active
MTR001891,ACCT001891,Smart Meter,2020-08-20,Active
MTR001892,ACCT001892,Smart Meter,2024-12-26,Active
MTR001893,ACCT001893,Legacy Meter,2015-12-03,Active
MTR001894,ACCT001894,Legacy Meter,2021-11-25,Active
MTR001895,ACCT001895,Smart Meter,2018-10-17,Active
MTR001896,ACCT001896,Legacy Meter,2024-07-08,Active
MTR001897,ACCT001897,Legacy Meter,2021-01-29,Active
MTR001898,ACCT001898,Smart Meter,2016-02-21,Active
MTR001899,ACCT001899,Legacy Meter,2014-03-23,Active
MTR001900,ACCT001900,Smart Meter,2023-05-23,Active
MTR001901,ACCT001901,Smart Meter,2014-07-04,Active
MTR001902,ACCT001902,Smart Meter,2020-05-24,Inactive
MTR001903,ACCT001903,Smart Meter,2022-07-31,Active
MTR001904,ACCT001904,Smart Meter,2016-06-01,Active
MTR001905,ACCT001905,Smart Meter,2015-05-22,Active
MTR001906,ACCT001906,Smart Meter,2019-08-04,Active
MTR001907,ACCT001907,Smart Meter,2018-01-25,Active
MTR001908,ACCT001908,Smart Meter,2014-01-30,Active
MTR001909,ACCT001909,Smart Meter,2019-04-17,Active
MTR001910,ACCT001910,Smart Meter,2022-03-03,Active
MTR001911,ACCT001911,Smart Meter,2019-09-10,Active
MTR001912,ACCT001912,Smart Meter,2017-08-09,Active
MTR001913,ACCT001913,Smart Meter,2017-04-11,Active
MTR001914,ACCT001914,Smart Meter,2024-02-03,Active
MTR001915,ACCT001915,Smart Meter,2017-02-25,Active
MTR001916,ACCT001916,Smart Meter,2014-03-27,Inactive
MTR001917,ACCT001917,Legacy Meter,2017-08-31,Active
MTR001918,ACCT001918,Smart Meter,2019-09-07,Removed
MTR001919,ACCT001919,Smart Meter,2019-12-10,Active
MTR001920,ACCT001920,Smart Meter,2017-06-28,Active
MTR001921,ACCT001921,Smart Meter,2021-03-05,Active
MTR001922,ACCT001922,Smart Meter,2020-09-16,Active
MTR001923,ACCT001923,Smart Meter,2015-11-14,Active
MTR001924,ACCT001924,Smart Meter,2023-08-16,Inactive
MTR001925,ACCT001925,Smart Meter,2014-09-29,Active
MTR001926,ACCT001926,Smart Meter,2021-11-24,Active
MTR001927,ACCT001927,Smart Meter,2019-01-10,Active
MTR001928,ACCT001928,Smart Meter,2019-12-01,Active
MTR001929,ACCT001929,Legacy Meter,2018-09-26,Active
MTR001930,ACCT001930,Smart Meter,2017-11-18,Active
MTR001931,ACCT001931,Smart Meter,2024-12-28,Active
MTR001932,ACCT001932,Smart Meter,2014-01-19,Active
MTR001933,ACCT001933,Smart Meter,2019-02-19,Active
MTR001934,ACCT001934,Smart Meter,2021-04-06,Active
MTR001935,ACCT001935,Smart Meter,2024-05-28,Active
MTR001936,ACCT001936,Smart Meter,2015-04-10,Active
MTR001937,ACCT001937,Smart Meter,2015-11-22,Active
MTR001938,ACCT001938,Smart Meter,2016-10-07,Active
MTR001939,ACCT001939,Smart Meter,2024-11-24,Active
MTR001940,ACCT001940,Smart Meter,2017-04-29,Active
MTR001941,ACCT001941,Smart Meter,2018-02-25,Active
MTR001942,ACCT001942,Smart Meter,2024-11-27,Active
MTR001943,ACCT001943,Smart Meter,2022-05-20,Active
MTR001944,ACCT001944,Smart Meter,2014-06-12,Active
MTR001945,ACCT001945,Smart Meter,2018-06-24,Active
MTR001946,ACCT001946,Smart Meter,2021-07-09,Active
MTR001947,ACCT001947,Smart Meter,2014-10-22,Active
MTR001948,ACCT001948,Smart Meter,2015-08-02,Active
MTR001949,ACCT001949,Smart Meter,2022-08-11,Active
MTR001950,ACCT001950,Smart Meter,2018-11-03,Active
MTR001951,ACCT001951,Smart Meter,2021-07-11,Inactive
MTR001952,ACCT001952,Smart Meter,2018-05-05,Active
MTR001953,ACCT001953,Legacy Meter,2023-04-04,Active
MTR001954,ACCT001954,Smart Meter,2020-06-07,Active
MTR001955,ACCT001955,Smart Meter,2017-08-24,Active
MTR001956,ACCT001956,Smart Meter,2019-12-12,Active
MTR001957,ACCT001957,Smart Meter,2021-06-09,Active
MTR001958,ACCT001958,Smart Meter,2023-02-15,Inactive
MTR001959,ACCT001959,Smart Meter,2014-07-14,Active
MTR001960,ACCT001960,Smart Meter,2016-04-21,Active
MTR001961,ACCT001961,Smart Meter,2020-07-26,Removed
MTR001962,ACCT001962,Smart Meter,2019-02-10,Active
MTR001963,ACCT001963,Smart Meter,2018-11-27,Active
MTR001964,ACCT001964,Smart Meter,2024-12-21,Active
MTR001965,ACCT001965,Smart Meter,2015-05-04,Active
MTR001966,ACCT001966,Smart Meter,2020-02-26,Active
MTR001967,ACCT001967,Smart Meter,2022-01-10,Active
MTR001968,ACCT001968,Smart Meter,2020-12-30,Active
MTR001969,ACCT001969,Smart Meter,2022-01-24,Active
MTR001970,ACCT001970,Smart Meter,2018-05-23,Active
MTR001971,ACCT001971,Smart Meter,2015-03-22,Active
MTR001972,ACCT001972,Smart Meter,2014-03-21,Active
MTR001973,ACCT001973,Smart Meter,2016-01-15,Active
MTR001974,ACCT001974,Smart Meter,2021-07-08,Active
MTR001975,ACCT001975,Smart Meter,2024-02-06,Active
MTR001976,ACCT001976,Smart Meter,2023-09-11,Active
MTR001977,ACCT001977,Smart Meter,2019-02-04,Active
MTR001978,ACCT001978,Smart Meter,2018-01-05,Active
MTR001979,ACCT001979,Smart Meter,2016-07-19,Active
MTR001980,ACCT001980,Smart Meter,2021-05-25,Active
MTR001981,ACCT001981,Smart Meter,2019-04-19,Active
MTR001982,ACCT001982,Smart Meter,2022-01-28,Active
MTR001983,ACCT001983,Smart Meter,2014-09-29,Active
MTR001984,ACCT001984,Smart Meter,2017-09-28,Active
MTR001985,ACCT001985,Smart Meter,2019-12-12,Active
MTR001986,ACCT001986,Smart Meter,2023-01-08,Active
MTR001987,ACCT001987,Smart Meter,2018-02-22,Active
MTR001988,ACCT001988,Smart Meter,2015-11-17,Active
MTR001989,ACCT001989,Smart Meter,2018-09-23,Active
MTR001990,ACCT001990,Smart Meter,2015-10-14,Inactive
MTR001991,ACCT001991,Smart Meter,2014-10-24,Active
MTR001992,ACCT001992,Smart Meter,2017-02-16,Active
MTR001993,ACCT001993,Smart Meter,2021-10-05,Inactive
MTR001994,ACCT001994,Smart Meter,2022-08-14,Active
MTR001995,ACCT001995,Smart Meter,2015-09-13,Inactive
MTR001996,ACCT001996,Smart Meter,2018-07-13,Active
MTR001997,ACCT001997,Smart Meter,2022-04-09,Active
MTR001998,ACCT001998,Smart Meter,2022-01-07,Active
MTR001999,ACCT001999,Smart Meter,2023-02-12,Active
MTR002000,ACCT002000,Smart Meter,2023-11-13,Active
MTR002001,ACCT002001,Smart Meter,2018-07-13,Active
MTR002002,ACCT002002,Smart Meter,2020-07-26,Active
MTR002003,ACCT002003,Smart Meter,2018-07-31,Active
MTR002004,ACCT002004,Smart Meter,2023-03-03,Active
MTR002005,ACCT002005,Smart Meter,2014-09-12,Active
MTR002006,ACCT002006,Smart Meter,2017-07-11,Active
MTR002007,ACCT002007,Smart Meter,2021-06-19,Active
MTR002008,ACCT002008,Smart Meter,2024-04-06,Active
MTR002009,ACCT002009,Smart Meter,2014-01-29,Active
MTR002010,ACCT002010,Smart Meter,2020-11-19,Removed
MTR002011,ACCT002011,Smart Meter,2016-11-24,Inactive
MTR002012,ACCT002012,Smart Meter,2016-01-19,Active
MTR002013,ACCT002013,Legacy Meter,2017-08-10,Active
MTR002014,ACCT002014,Smart Meter,2015-08-25,Active
MTR002015,ACCT002015,Smart Meter,2022-12-19,Active
MTR002016,ACCT002016,Smart Meter,2021-08-19,Active
MTR002017,ACCT002017,Smart Meter,2022-02-26,Active
MTR002018,ACCT002018,Smart Meter,2016-12-27,Active
MTR002019,ACCT002019,Smart Meter,2014-05-11,Active
MTR002020,ACCT002020,Smart Meter,2024-10-23,Active
MTR002021,ACCT002021,Smart Meter,2014-04-21,Active
MTR002022,ACCT002022,Smart Meter,2021-01-15,Active
MTR002023,ACCT002023,Smart Meter,2023-03-14,Active
MTR002024,ACCT002024,Smart Meter,2021-06-27,Removed
MTR002025,ACCT002025,Smart Meter,2016-04-10,Active
MTR002026,ACCT002026,Smart Meter,2015-10-28,Active
MTR002027,ACCT002027,Smart Meter,2016-12-02,Active
MTR002028,ACCT002028,Smart Meter,2016-05-24,Active
MTR002029,ACCT002029,Smart Meter,2024-05-16,Active
MTR002030,ACCT002030,Legacy Meter,2024-04-13,Active
MTR002031,ACCT002031,Smart Meter,2017-08-10,Active
MTR002032,ACCT002032,Smart Meter,2014-10-12,Active
MTR002033,ACCT002033,Smart Meter,2021-11-10,Active
MTR002034,ACCT002034,Smart Meter,2015-07-18,Active
MTR002035,ACCT002035,Smart Meter,2024-02-16,Active
MTR002036,ACCT002036,Smart Meter,2014-01-19,Active
MTR002037,ACCT002037,Legacy Meter,2023-10-19,Active
MTR002038,ACCT002038,Smart Meter,2015-07-01,Active
MTR002039,ACCT002039,Smart Meter,2014-02-17,Active
MTR002040,ACCT002040,Smart Meter,2018-11-04,Active
MTR002041,ACCT002041,Smart Meter,2019-08-05,Active
MTR002042,ACCT002042,Smart Meter,2014-08-07,Active
MTR002043,ACCT002043,Smart Meter,2024-02-11,Active
MTR002044,ACCT002044,Smart Meter,2016-02-05,Active
MTR002045,ACCT002045,Smart Meter,2022-12-04,Active
MTR002046,ACCT002046,Smart Meter,2019-09-10,Active
MTR002047,ACCT002047,Smart Meter,2020-04-25,Active
MTR002048,ACCT002048,Smart Meter,2024-04-04,Removed
MTR002049,ACCT002049,Smart Meter,2023-05-09,Active
MTR002050,ACCT002050,Smart Meter,2014-11-04,Active
MTR002051,ACCT002051,Legacy Meter,2022-08-09,Active
MTR002052,ACCT002052,Smart Meter,2020-06-12,Active
MTR002053,ACCT002053,Smart Meter,2015-07-22,Active
MTR002054,ACCT002054,Smart Meter,2017-01-27,Active
MTR002055,ACCT002055,Smart Meter,2019-08-31,Active
MTR002056,ACCT002056,Smart Meter,2024-11-12,Active
MTR002057,ACCT002057,Smart Meter,2024-02-09,Active
MTR002058,ACCT002058,Smart Meter,2023-12-16,Active
MTR002059,ACCT002059,Smart Meter,2022-06-05,Active
MTR002060,ACCT002060,Smart Meter,2014-08-19,Active
MTR002061,ACCT002061,Smart Meter,2014-03-23,Inactive
MTR002062,ACCT002062,Smart Meter,2022-03-25,Active
MTR002063,ACCT002063,Smart Meter,2014-08-05,Active
MTR002064,ACCT002064,Smart Meter,2014-12-01,Active
MTR002065,ACCT002065,Smart Meter,2015-07-13,Active
MTR002066,ACCT002066,Smart Meter,2021-12-21,Active
MTR002067,ACCT002067,Smart Meter,2016-05-23,Active
MTR002068,ACCT002068,Smart Meter,2016-01-23,Inactive
MTR002069,ACCT002069,Smart Meter,2024-04-19,Active
MTR002070,ACCT002070,Smart Meter,2015-08-17,Active
MTR002071,ACCT002071,Smart Meter,2018-12-28,Active
MTR002072,ACCT002072,Smart Meter,2021-07-14,Active
MTR002073,ACCT002073,Smart Meter,2022-02-20,Active
MTR002074,ACCT002074,Smart Meter,2018-08-06,Inactive
MTR002075,ACCT002075,Smart Meter,2024-09-02,Active
MTR002076,ACCT002076,Smart Meter,2024-07-29,Active
MTR002077,ACCT002077,Smart Meter,2024-12-19,Active
MTR002078,ACCT002078,Smart Meter,2015-07-07,Active
MTR002079,ACCT002079,Smart Meter,2018-01-22,Active
MTR002080,ACCT002080,Smart Meter,2016-02-22,Active
MTR002081,ACCT002081,Smart Meter,2019-11-05,Active
MTR002082,ACCT002082,Legacy Meter,2023-10-27,Active
MTR002083,ACCT002083,Smart Meter,2024-05-22,Active
MTR002084,ACCT002084,Smart Meter,2015-05-28,Active
MTR002085,ACCT002085,Smart Meter,2016-09-10,Active
MTR002086,ACCT002086,Smart Meter,2022-05-15,Active
MTR002087,ACCT002087,Legacy Meter,2015-08-10,Active
MTR002088,ACCT002088,Smart Meter,2018-02-10,Active
MTR002089,ACCT002089,Smart Meter,2020-12-20,Active
MTR002090,ACCT002090,Smart Meter,2022-02-02,Active
MTR002091,ACCT002091,Smart Meter,2016-08-13,Active
MTR002092,ACCT002092,Smart Meter,2016-01-13,Active
MTR002093,ACCT002093,Smart Meter,2015-03-25,Active
MTR002094,ACCT002094,Smart Meter,2015-08-11,Active
MTR002095,ACCT002095,Smart Meter,2014-09-17,Active
MTR002096,ACCT002096,Smart Meter,2023-11-18,Active
MTR002097,ACCT002097,Smart Meter,2022-12-16,Active
MTR002098,ACCT002098,Smart Meter,2020-11-15,Active
MTR002099,ACCT002099,Smart Meter,2024-12-24,Active
MTR002100,ACCT002100,Smart Meter,2014-04-04,Active
MTR002101,ACCT002101,Smart Meter,2016-10-17,Active
MTR002102,ACCT002102,Smart Meter,2019-05-14,Active
MTR002103,ACCT002103,Smart Meter,2017-10-07,Inactive
MTR002104,ACCT002104,Smart Meter,2017-02-05,Active
MTR002105,ACCT002105,Smart Meter,2020-07-30,Active
MTR002106,ACCT002106,Smart Meter,2020-11-21,Active
MTR002107,ACCT002107,Smart Meter,2019-11-13,Active
MTR002108,ACCT002108,Legacy Meter,2016-05-17,Active
MTR002109,ACCT002109,Smart Meter,2014-04-01,Active
MTR002110,ACCT002110,Smart Meter,2022-07-13,Active
MTR002111,ACCT002111,Smart Meter,2018-01-19,Active
MTR002112,ACCT002112,Smart Meter,2016-08-12,Active
MTR002113,ACCT002113,Smart Meter,2020-08-28,Active
MTR002114,ACCT002114,Legacy Meter,2014-01-23,Active
MTR002115,ACCT002115,Smart Meter,2018-09-22,Removed
MTR002116,ACCT002116,Smart Meter,2014-01-23,Active
MTR002117,ACCT002117,Smart Meter,2023-01-19,Active
MTR002118,ACCT002118,Smart Meter,2018-09-18,Active
MTR002119,ACCT002119,Smart Meter,2020-06-16,Active
MTR002120,ACCT002120,Smart Meter,2017-12-11,Active
MTR002121,ACCT002121,Smart Meter,2017-09-18,Active
MTR002122,ACCT002122,Smart Meter,2015-07-29,Active
MTR002123,ACCT002123,Smart Meter,2019-11-21,Active
MTR002124,ACCT002124,Smart Meter,2020-12-22,Removed
MTR002125,ACCT002125,Smart Meter,2016-04-07,Active
MTR002126,ACCT002126,Smart Meter,2023-09-25,Active
MTR002127,ACCT002127,Legacy Meter,2014-07-08,Active
MTR002128,ACCT002128,Smart Meter,2024-09-24,Inactive
MTR002129,ACCT002129,Smart Meter,2015-04-05,Active
MTR002130,ACCT002130,Smart Meter,2020-02-15,Active
MTR002131,ACCT002131,Smart Meter,2014-12-17,Active
MTR002132,ACCT002132,Smart Meter,2015-08-04,Active
MTR002133,ACCT002133,Smart Meter,2019-12-02,Active
MTR002134,ACCT002134,Smart Meter,2019-11-22,Active
MTR002135,ACCT002135,Smart Meter,2015-09-12,Active
MTR002136,ACCT002136,Smart Meter,2018-03-12,Active
MTR002137,ACCT002137,Smart Meter,2017-09-30,Active
MTR002138,ACCT002138,Smart Meter,2022-06-20,Active
MTR002139,ACCT002139,Smart Meter,2020-08-31,Active
MTR002140,ACCT002140,Smart Meter,2022-03-11,Active
MTR002141,ACCT002141,Smart Meter,2018-12-07,Active
MTR002142,ACCT002142,Smart Meter,2021-12-12,Inactive
MTR002143,ACCT002143,Smart Meter,2017-05-17,Active
MTR002144,ACCT002144,Smart Meter,2024-04-11,Active
MTR002145,ACCT002145,Legacy Meter,2020-12-05,Active
MTR002146,ACCT002146,Smart Meter,2015-04-18,Active
MTR002147,ACCT002147,Smart Meter,2024-05-05,Active
MTR002148,ACCT002148,Smart Meter,2016-05-08,Active
MTR002149,ACCT002149,Smart Meter,2022-03-09,Active
MTR002150,ACCT002150,Smart Meter,2020-09-06,Active
MTR002151,ACCT002151,Smart Meter,2024-02-24,Active
MTR002152,ACCT002152,Smart Meter,2018-09-09,Active
MTR002153,ACCT002153,Smart Meter,2015-05-31,Active
MTR002154,ACCT002154,Smart Meter,2022-12-04,Active
MTR002155,ACCT002155,Smart Meter,2020-07-21,Active
MTR002156,ACCT002156,Smart Meter,2017-10-07,Active
MTR002157,ACCT002157,Smart Meter,2021-02-01,Active
MTR002158,ACCT002158,Smart Meter,2024-01-18,Active
MTR002159,ACCT002159,Smart Meter,2019-09-26,Active
MTR002160,ACCT002160,Smart Meter,2022-08-15,Active
