account_id,customer_id,premise_id,service_type,customer_segment,county,account_status,rate_plan_id
ACCT001550,CUST001550,PREM001550,Electric,Residential,KERN,Inactive,R-RES-TOU
ACCT001551,CUST001551,PREM001551,Electric,Agriculture And Water Pumping,SAN MATEO,Active,R-AGR-PUMP
ACCT001552,CUST001552,PREM001552,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT001553,CUST001553,PREM001553,Electric,Commercial,NEVADA,Active,R-COM-GEN
ACCT001554,CUST001554,PREM001554,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT001555,CUST001555,PREM001555,Electric,Residential,MADERA,Active,R-RES-TOU
ACCT001556,CUST001556,PREM001556,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001557,CUST001557,PREM001557,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT001558,CUST001558,PREM001558,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT001559,CUST001559,PREM001559,Electric,Commercial,MADERA,Active,R-COM-GEN
ACCT001560,CUST001560,PREM001560,Electric,Commercial,MARIPOSA,Active,R-COM-GEN
ACCT001561,CUST001561,PREM001561,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001562,CUST001562,PREM001562,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001563,CUST001563,PREM001563,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001564,CUST001564,PREM001564,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001565,CUST001565,PREM001565,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT001566,CUST001566,PREM001566,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT001567,CUST001567,PREM001567,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001568,CUST001568,PREM001568,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001569,CUST001569,PREM001569,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001570,CUST001570,PREM001570,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001571,CUST001571,PREM001571,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001572,CUST001572,PREM001572,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT001573,CUST001573,PREM001573,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001574,CUST001574,PREM001574,Electric,Commercial,MONTEREY,Active,R-COM-GEN
ACCT001575,CUST001575,PREM001575,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001576,CUST001576,PREM001576,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001577,CUST001577,PREM001577,Electric,Residential,YOLO,Active,R-RES-TOU
ACCT001578,CUST001578,PREM001578,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001579,CUST001579,PREM001579,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT001580,CUST001580,PREM001580,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001581,CUST001581,PREM001581,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT001582,CUST001582,PREM001582,Electric,Residential,SUTTER,Active,R-RES-TOU
ACCT001583,CUST001583,PREM001583,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT001584,CUST001584,PREM001584,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001585,CUST001585,PREM001585,Electric,"Transportation, Communications, & Utilities",FRESNO,Active,R-TCU-GEN
ACCT001586,CUST001586,PREM001586,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001587,CUST001587,PREM001587,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001588,CUST001588,PREM001588,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT001589,CUST001589,PREM001589,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001590,CUST001590,PREM001590,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT001591,CUST001591,PREM001591,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001592,CUST001592,PREM001592,Electric,Mining,ALAMEDA,Active,R-MIN-GEN
ACCT001593,CUST001593,PREM001593,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001594,CUST001594,PREM001594,Electric,Residential,BUTTE,Active,R-RES-TOU
ACCT001595,CUST001595,PREM001595,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT001596,CUST001596,PREM001596,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001597,CUST001597,PREM001597,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001598,CUST001598,PREM001598,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001599,CUST001599,PREM001599,Electric,Residential,YOLO,Active,R-RES-TOU
ACCT001600,CUST001600,PREM001600,Electric,Commercial,SAN FRANCISCO,Active,R-COM-GEN
ACCT001601,CUST001601,PREM001601,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT001602,CUST001602,PREM001602,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT001603,CUST001603,PREM001603,Electric,Residential,SAN MATEO,Inactive,R-RES-TOU
ACCT001604,CUST001604,PREM001604,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001605,CUST001605,PREM001605,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT001606,CUST001606,PREM001606,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001607,CUST001607,PREM001607,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001608,CUST001608,PREM001608,Electric,Commercial,PLACER,Active,R-COM-GEN
ACCT001609,CUST001609,PREM001609,Electric,Residential,AMADOR,Active,R-RES-TOU
ACCT001610,CUST001610,PREM001610,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001611,CUST001611,PREM001611,Electric,Commercial,MONTEREY,Active,R-COM-GEN
ACCT001612,CUST001612,PREM001612,Electric,Residential,MADERA,Active,R-RES-TOU
ACCT001613,CUST001613,PREM001613,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001614,CUST001614,PREM001614,Electric,Residential,CONTRA COSTA,Inactive,R-RES-TOU
ACCT001615,CUST001615,PREM001615,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001616,CUST001616,PREM001616,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT001617,CUST001617,PREM001617,Electric,Mining,SANTA CLARA,Active,R-MIN-GEN
ACCT001618,CUST001618,PREM001618,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT001619,CUST001619,PREM001619,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001620,CUST001620,PREM001620,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT001621,CUST001621,PREM001621,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001622,CUST001622,PREM001622,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001623,CUST001623,PREM001623,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001624,CUST001624,PREM001624,Electric,Agriculture And Water Pumping,PLACER,Active,R-AGR-PUMP
ACCT001625,CUST001625,PREM001625,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001626,CUST001626,PREM001626,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001627,CUST001627,PREM001627,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001628,CUST001628,PREM001628,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001629,CUST001629,PREM001629,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001630,CUST001630,PREM001630,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001631,CUST001631,PREM001631,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001632,CUST001632,PREM001632,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001633,CUST001633,PREM001633,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001634,CUST001634,PREM001634,Electric,Commercial,PLACER,Active,R-COM-GEN
ACCT001635,CUST001635,PREM001635,Electric,Industrial,SANTA BARBARA,Active,R-IND-GEN
ACCT001636,CUST001636,PREM001636,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT001637,CUST001637,PREM001637,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT001638,CUST001638,PREM001638,Electric,Residential,NEVADA,Active,R-RES-TOU
ACCT001639,CUST001639,PREM001639,Electric,Mining,SANTA CLARA,Active,R-MIN-GEN
ACCT001640,CUST001640,PREM001640,Electric,Industrial,KERN,Active,R-IND-GEN
ACCT001641,CUST001641,PREM001641,Electric,Residential,MADERA,Pending Close,R-RES-TOU
ACCT001642,CUST001642,PREM001642,Electric,Commercial,MERCED,Active,R-COM-GEN
ACCT001643,CUST001643,PREM001643,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001644,CUST001644,PREM001644,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT001645,CUST001645,PREM001645,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001646,CUST001646,PREM001646,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001647,CUST001647,PREM001647,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT001648,CUST001648,PREM001648,Electric,Commercial,SONOMA,Active,R-COM-GEN
ACCT001649,CUST001649,PREM001649,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001650,CUST001650,PREM001650,Electric,Residential,BUTTE,Active,R-RES-TOU
ACCT001651,CUST001651,PREM001651,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001652,CUST001652,PREM001652,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT001653,CUST001653,PREM001653,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001654,CUST001654,PREM001654,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001655,CUST001655,PREM001655,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001656,CUST001656,PREM001656,Electric,Industrial,KERN,Active,R-IND-GEN
ACCT001657,CUST001657,PREM001657,Electric,Residential,ALAMEDA,Inactive,R-RES-TOU
ACCT001658,CUST001658,PREM001658,Electric,Residential,ALAMEDA,Pending Close,R-RES-TOU
ACCT001659,CUST001659,PREM001659,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001660,CUST001660,PREM001660,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001661,CUST001661,PREM001661,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001662,CUST001662,PREM001662,Electric,Residential,KERN,Pending Close,R-RES-TOU
ACCT001663,CUST001663,PREM001663,Electric,Commercial,SAN MATEO,Active,R-COM-GEN
ACCT001664,CUST001664,PREM001664,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT001665,CUST001665,PREM001665,Electric,Mining,SONOMA,Active,R-MIN-GEN
ACCT001666,CUST001666,PREM001666,Electric,Commercial,MADERA,Active,R-COM-GEN
ACCT001667,CUST001667,PREM001667,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001668,CUST001668,PREM001668,Electric,Industrial,SOLANO,Active,R-IND-GEN
ACCT001669,CUST001669,PREM001669,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001670,CUST001670,PREM001670,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT001671,CUST001671,PREM001671,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT001672,CUST001672,PREM001672,Electric,Commercial,SAN JOAQUIN,Active,R-COM-GEN
ACCT001673,CUST001673,PREM001673,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT001674,CUST001674,PREM001674,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT001675,CUST001675,PREM001675,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001676,CUST001676,PREM001676,Electric,Residential,BUTTE,Active,R-RES-TOU
ACCT001677,CUST001677,PREM001677,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT001678,CUST001678,PREM001678,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001679,CUST001679,PREM001679,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001680,CUST001680,PREM001680,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT001681,CUST001681,PREM001681,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001682,CUST001682,PREM001682,Electric,"Transportation, Communications, & Utilities",ALAMEDA,Active,R-TCU-GEN
ACCT001683,CUST001683,PREM001683,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT001684,CUST001684,PREM001684,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT001685,CUST001685,PREM001685,Electric,Residential,FRESNO,Inactive,R-RES-TOU
ACCT001686,CUST001686,PREM001686,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT001687,CUST001687,PREM001687,Electric,Commercial,MARIN,Active,R-COM-GEN
ACCT001688,CUST001688,PREM001688,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT001689,CUST001689,PREM001689,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001690,CUST001690,PREM001690,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT001691,CUST001691,PREM001691,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT001692,CUST001692,PREM001692,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001693,CUST001693,PREM001693,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001694,CUST001694,PREM001694,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001695,CUST001695,PREM001695,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001696,CUST001696,PREM001696,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT001697,CUST001697,PREM001697,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001698,CUST001698,PREM001698,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT001699,CUST001699,PREM001699,Electric,Agriculture And Water Pumping,SAN JOAQUIN,Active,R-AGR-PUMP
ACCT001700,CUST001700,PREM001700,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001701,CUST001701,PREM001701,Electric,Agriculture And Water Pumping,SAN FRANCISCO,Active,R-AGR-PUMP
ACCT001702,CUST001702,PREM001702,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT001703,CUST001703,PREM001703,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT001704,CUST001704,PREM001704,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001705,CUST001705,PREM001705,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001706,CUST001706,PREM001706,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001707,CUST001707,PREM001707,Electric,Residential,MENDOCINO,Inactive,R-RES-TOU
ACCT001708,CUST001708,PREM001708,Electric,Residential,SAN FRANCISCO,Pending Close,R-RES-TOU
ACCT001709,CUST001709,PREM001709,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001710,CUST001710,PREM001710,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT001711,CUST001711,PREM001711,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001712,CUST001712,PREM001712,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001713,CUST001713,PREM001713,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001714,CUST001714,PREM001714,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001715,CUST001715,PREM001715,Electric,Residential,BUTTE,Active,R-RES-TOU
ACCT001716,CUST001716,PREM001716,Electric,Mining,KERN,Active,R-MIN-GEN
ACCT001717,CUST001717,PREM001717,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001718,CUST001718,PREM001718,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001719,CUST001719,PREM001719,Electric,"Transportation, Communications, & Utilities",SANTA CLARA,Active,R-TCU-GEN
ACCT001720,CUST001720,PREM001720,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001721,CUST001721,PREM001721,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT001722,CUST001722,PREM001722,Electric,Residential,GLENN,Active,R-RES-TOU
ACCT001723,CUST001723,PREM001723,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001724,CUST001724,PREM001724,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001725,CUST001725,PREM001725,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT001726,CUST001726,PREM001726,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001727,CUST001727,PREM001727,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT001728,CUST001728,PREM001728,Electric,Streetlighting,SANTA CLARA,Active,R-STLIGHT
ACCT001729,CUST001729,PREM001729,Electric,Commercial,KINGS,Active,R-COM-GEN
ACCT001730,CUST001730,PREM001730,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001731,CUST001731,PREM001731,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001732,CUST001732,PREM001732,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001733,CUST001733,PREM001733,Electric,Residential,TUOLUMNE,Active,R-RES-TOU
ACCT001734,CUST001734,PREM001734,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT001735,CUST001735,PREM001735,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001736,CUST001736,PREM001736,Electric,Commercial,SAN FRANCISCO,Active,R-COM-GEN
ACCT001737,CUST001737,PREM001737,Electric,Residential,SUTTER,Active,R-RES-TOU
ACCT001738,CUST001738,PREM001738,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT001739,CUST001739,PREM001739,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001740,CUST001740,PREM001740,Electric,Residential,AMADOR,Active,R-RES-TOU
ACCT001741,CUST001741,PREM001741,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT001742,CUST001742,PREM001742,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001743,CUST001743,PREM001743,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001744,CUST001744,PREM001744,Electric,Residential,BUTTE,Pending Close,R-RES-TOU
ACCT001745,CUST001745,PREM001745,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001746,CUST001746,PREM001746,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT001747,CUST001747,PREM001747,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT001748,CUST001748,PREM001748,Electric,Residential,GLENN,Active,R-RES-TOU
ACCT001749,CUST001749,PREM001749,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT001750,CUST001750,PREM001750,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001751,CUST001751,PREM001751,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001752,CUST001752,PREM001752,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001753,CUST001753,PREM001753,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001754,CUST001754,PREM001754,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001755,CUST001755,PREM001755,Electric,"Transportation, Communications, & Utilities",CONTRA COSTA,Active,R-TCU-GEN
ACCT001756,CUST001756,PREM001756,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT001757,CUST001757,PREM001757,Electric,Agriculture And Water Pumping,SAN JOAQUIN,Active,R-AGR-PUMP
ACCT001758,CUST001758,PREM001758,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001759,CUST001759,PREM001759,Electric,Residential,YUBA,Active,R-RES-TOU
ACCT001760,CUST001760,PREM001760,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001761,CUST001761,PREM001761,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001762,CUST001762,PREM001762,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT001763,CUST001763,PREM001763,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001764,CUST001764,PREM001764,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001765,CUST001765,PREM001765,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT001766,CUST001766,PREM001766,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT001767,CUST001767,PREM001767,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT001768,CUST001768,PREM001768,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001769,CUST001769,PREM001769,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT001770,CUST001770,PREM001770,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001771,CUST001771,PREM001771,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001772,CUST001772,PREM001772,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT001773,CUST001773,PREM001773,Electric,Commercial,SANTA BARBARA,Active,R-COM-GEN
ACCT001774,CUST001774,PREM001774,Electric,Agriculture And Water Pumping,SANTA CLARA,Active,R-AGR-PUMP
ACCT001775,CUST001775,PREM001775,Electric,Residential,KERN,Pending Close,R-RES-TOU
ACCT001776,CUST001776,PREM001776,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001777,CUST001777,PREM001777,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT001778,CUST001778,PREM001778,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001779,CUST001779,PREM001779,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT001780,CUST001780,PREM001780,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT001781,CUST001781,PREM001781,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT001782,CUST001782,PREM001782,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT001783,CUST001783,PREM001783,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001784,CUST001784,PREM001784,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001785,CUST001785,PREM001785,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT001786,CUST001786,PREM001786,Electric,Commercial,MONTEREY,Active,R-COM-GEN
ACCT001787,CUST001787,PREM001787,Electric,Residential,SUTTER,Active,R-RES-TOU
ACCT001788,CUST001788,PREM001788,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001789,CUST001789,PREM001789,Electric,Residential,BUTTE,Active,R-RES-TOU
ACCT001790,CUST001790,PREM001790,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT001791,CUST001791,PREM001791,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001792,CUST001792,PREM001792,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001793,CUST001793,PREM001793,Electric,Residential,KERN,Pending Close,R-RES-TOU
ACCT001794,CUST001794,PREM001794,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001795,CUST001795,PREM001795,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001796,CUST001796,PREM001796,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001797,CUST001797,PREM001797,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT001798,CUST001798,PREM001798,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT001799,CUST001799,PREM001799,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001800,CUST001800,PREM001800,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT001801,CUST001801,PREM001801,Electric,Agriculture And Water Pumping,CONTRA COSTA,Active,R-AGR-PUMP
ACCT001802,CUST001802,PREM001802,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001803,CUST001803,PREM001803,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT001804,CUST001804,PREM001804,Electric,Residential,KERN,Pending Close,R-RES-TOU
ACCT001805,CUST001805,PREM001805,Electric,Residential,KERN,Pending Close,R-RES-TOU
ACCT001806,CUST001806,PREM001806,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT001807,CUST001807,PREM001807,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT001808,CUST001808,PREM001808,Electric,Residential,KERN,Active,R-RES-TOU
ACCT001809,CUST001809,PREM001809,Electric,Residential,SAN MATEO,Active,R-RES-TOU
